Artiste,Annee,Album,Url,Style,test
Mac Miller,2016,The Divine Feminine,https://www.azlyrics.com/lyrics/macmiller/skin.html,rap,Hahahahahaha Hahahahahaha Hahahahahaha Hahahahahaha Hahahahahaha  You hide your skin like youre shy or theres something wrong You stylish when you got nothin on yeah And all I do is make these fuckin songs So finally I made a fuckin song And now she comin closer Hope she crawls she wanna jump my bones You want it dont ya I was a soldier now Im comin home the war is over Kick down the door I hold your bends you never break You need to smell your sweet aroma See I knows you smell like cinnamon kissin your lips I lick my fingertips and get your clitoris in the mix My dick on business trips My tongue twistin is ticklin just a little bit Im swimmin inside of your skin like a river In the Caribbean  Its okay that you like it babe I like it baby And its alright that you misbehave Its okay to be this way this way To live this way baby baby ooh baby Chillin with the AC  Thats just the way that we are You and me super freaks here we are Im takin care of each and every part I opened up your legs and go straight for your heart  Said Im too divine Im too divine yeah too divine Who am I Well Im Mr Superfly Im Mr Blew your blew your mind hot as June July I wanna make you waterfall Girl you my painting you my art installation Gonna fuck you put you on the wall All I wanna do is show you off I want to put you on Why would I ever blow you off Right now lets go get lost Just Ive been way too hot for way too long Im so exhausted Whether thats your mind or line we still get crossed First your name is gone Never understand until you have to stand alone Can I have a hand to hold A BandAid for my damaged soul I paint the planet gold I swear Im Michelangelo I dont understand you so They didnt want a man when it was man Im broke But now they know me and what I dont need No Six no Beamers no Benz  Thats just the way that we are You and me super freaks here we are Im takin care of each and every part I opened up your legs and go straight for your heart  These hoes These hoes Taste this taste taste this These hoes Taste this taste taste this These hoes   
Justin Bieber,2012,Believe,https://www.azlyrics.com/lyrics/justinbieber/aslongasyouloveme.html,pop,As long as you love me i3xi  Were under pressure Seven billion people in the world trying to fit in Keep it together Smile on your face even though your heart is frowning frowning But hey now hey now you know girl know girl We both know its a cruel world But I will take my chances  As long as you love me We could be starving we could be homeless we could be broke As long as you love me Ill be your platinum Ill be your silver Ill be your gold As long as you lolololololololololololololololove me love me As long as you lolololololololololololololololove me love me  Ill be your soldier Fighting every second of the day for your dreams girl Ill be your Hova You could be my Destinys Child on the scene girl So dont stress dont stress dont cry dont cry we dont need no wings to fly Just take my hand  As long as you love me We could be starving we could be homeless we could be broke As long as you love me Ill be your platinum Ill be your silver Ill be your gold As long as you lolololololololololololololololove me love me As long as you lolololololololololololololololove me love me  iBig Seani Yo BIG I dont know if this makes sense but youre my hallelujah Give me a time and place and Ill rendezvous itIll fly you to it Ill beat you there Girl you know I got you Us trust A couple of things I cant spell without U Now we are on top of the world cause thats just how we do do it Used to tell me quotSkys the limitquot now the skys our point of view view Man now we stepping out like quotWhoaquot Oh God Cameras point and shoot shoot Ask me whats my best side I stand back and point at you You you the one that I argue with I feel like I need a new girl to be bothered with But the grass aint always greener on the other side Its green where you water it So I know we got issues baby true true true But Id rather work on this with you Than to go ahead and start with someone new As long as you love me  As long as you love me love me yeah yeah yeah We could be starving we could be homeless we could be broke As long as you love me Ill be your platinum platinum Ill be your silver Ill be your gold As long as you lolololololololololololololololove me As long as you lolololololololololololololololove me As long as you lolololololololololololololololove me Ill be your silver Ill be your gold As long as you lololololololololololove As long as you love love love love me As long as you love me thats all I want baby As long as you love love love love me As long as you love love love love me please dont go As long as you love me As long as you love me   
DREAMERS,2018,LAUNCH,https://www.azlyrics.com/lyrics/dreamers/fakeittilyoumakeit.html,Rock/Alternatif,You think youre gonna come and break my heart Ium seeing better when Im in the dark You leave me standing in the pouring rain And I I cant believe it I cant believe it I I Lost all your money on the color black You sold your soul but couldnt win it back They gave you nothing but a knot in hand And  I cant believe it I cant believe it  Im flying high on the wings of a wasted life ohwhoa We could be kings just some kids from pacific heights  Just watch me fake it fake it Till I make it make it Just watch me fake it fake it Until I make it make it  I try to make my way and never quit My real life just dont compare to this Just leave me dreaming never wake me up No I I cant believe it I cant believe  Tear the night I swear I feel it coming oh Tearing all the nothing into something something  Im flying high on the wings of a wasted life ohwhoa We could be kings just some kids from pacific heights  Just watch me fake it fake it Till I make it make it Just watch me fake it fake it Until I make it make it  Tear the night I swear I feel it coming Tearing all the nothing into something something  Im flying high on the wings of a wasted life ohwhoa We could be kings just some kids from pacific heights  Just watch me fake it fake it Till I make it make it Just watch me fake it fake it Until I make it make it   
DREAMERS,2016,You Are Here,https://www.azlyrics.com/lyrics/dreamers/nevertoolatetodance.html,Rock/Alternatif,The partys done everybodys comin down The ashtrays full and the bottles scattered round  But Im still in love You never left my mind You know its extra tough To see your face tonight And you know  Its getting late Gimme one more chance Youre wide awake In the aftermath So can we chase the fire from A lost romance Its never too late to dance  And I still taste the memories on your lips Wasted love I stayed drunk on your kiss  Are you still in love Did I leave your mind Were the last ones up Whats there to do tonight Well you know  Its getting late Gimme one more chance Youre wide awake In the aftermath So can we chase the fire from A lost romance Its never too late to dance  Its getting late Gimme one more chance Youre wide awake In the aftermath So can we chase the fire from A lost romance Its never too late to dance   
Eminem,2000,The Marshall Mathers LP,https://www.azlyrics.com/lyrics/eminem/whoknew.html,rap,I never knew I I never knew I Mic check onetwo I never knew I Who woulda knew I never knew I Whoda known I never knew I Fuck wouldve thought I never knew I Motherfucker comes out I never knew I and sells a couple of million records I never knew I And these motherfuckers hit the ceiling I never knew I  iEminemi I dont do black music I dont do white music I make fight music for high school kids I put lives at risk when I drive like this tires screech I put wives at risk with a knife like this AHHH Shit you probably think Im in your tape deck now Im in the back seat of your truck with duct tape stretched out Ducked the fuck way down waitin to straight jump out put it over your mouth and grab you by the face what now Oh  you want me to watch my mouth how Take my fuckin eyeballs out and turn em around Look  Ill burn your fuckin house down circle around and hit the hydrant so you cant put your burning furniture out Oh my God Oh my God Im sorry there must be a mixup You want me to fix up lyrics while the President gets his dick sucked iewwwwi Fuck that take drugs rape sluts Make fun of gay clubs men who wear makeup Get aware wake up get a sense of humor Quit tryin to censor music this is for your kids amusement The kids But dont blame me when lil Eric jumps off of the terrace You shoulda been watchin him  apparently you aint parents  iChorus Eminemi  Cause I never knew I knew I would get this big I never knew I knew Id effect this kid I never knew Id get him to slit his wrist I never knew Id get him to hit this bitch I never knew I knew I would get this big I never knew I knew Id effect this kid I never knew Id get him to slit his wrist I never knew Id get him to hit this bitch  iEminemi So whos bringin the guns in this country Hmm I couldnt sneak a plastic pellet gun through customs over in London And last week I seen a Schwarzaneggar movie where hes shootin all sorts of these motherfuckers with a uzi I sees three little kids up in the front row screamin quotGoquot with their 17yearold Uncle Im like quotGuidance  aint they got the same moms and dads who got mad when I asked if they liked violencequot And told me that my tape taught em to swear What about the makeup you allow your 12yearold daughter to wear Hmm So tell me that your son doesnt know any cuss words when his bus drivers screamin at him fuckin him up worse quotGo sit the fuck down you little fuckin prickquot And fuck was the first word I ever learned up in the third grade flippin the gym teacher the bird Look So read up about how I used to get beat up peed on be on free lunch and change school every 3 months My lifes like kinda what my wifes like what Fucked up after I beat her fuckin ass every night Ike So how much easier would life be if 19 million motherfuckers grew to be just like me  iChorusi  iEminemi I never knew I knew Id have a new house or a new car A couple years ago I was more poorer than you are I dont got that bad of a mouth do I Fuck shit ass bitch cunt shoobydedoowop what Skibbedybebop aChristopher Reeves Sonny Bono skis horses and hittin some trees HEY How many retardsll listen to me and run up in the school shootin when theyre pissed at a teacher her him is it you is it them quotWasnt me Slim Shady said to do it againquot Damn How much damage can you do with a pen Man Im just as fucked up as you woulda been if you woulda been in my shoes who woulda thought Slim Shady would be somethin that you woulda bought that woulda made you get a gun and shoot at a cop I just said it  I aint know if youd do it or not  iChorusi  iEminemi How the fuck was I supposed to know   
Justin Bieber,2015,Purpose,https://www.azlyrics.com/lyrics/justinbieber/whatdoyoumeanremix.html,pop,What do you mean When you nod your head yes But you wanna say no What do you mean When you dont want me to move But you tell me to go What do you mean Oh what do you mean Said youre running out of time what do you mean Oh oh oh what do you mean Better make up your mind What do you mean  Youâre so indecisive what Iâm saying Tryna catch the beat make up your heart Dont know if youre happy or complaining Dont want for us to end where do I start  First you wanna go to the left then you wanna turn right Wanna argue all day make love all night First youre up then youâre down and then between Oh I really want to knowâ  What do you mean When you nod your head yes But you wanna say no What do you mean  When you dont want me to move But you tell me to go What do you mean Oh what do you mean Said youre running out of time what do you mean Oh oh oh what do you mean Better make up your mind What do you mean  iAriana Grandei Youâre overprotective when Iâm leaving Trying to compromise but I canât win You want to make a point but you keep preaching You had me from the start wont let this end  iJustin Bieber amp Ariana Grandei First you wanna go to the left then you wanna turn right Wanna argue all day make love all night First youre up then youâre down and then between Oh I really want to knowâ  What do you mean  When you nod your head yes But you wanna say no What do you mean  When you dont want me to move But you tell me to go What do you mean I wanna know Oh what do you mean Said youre running out of time what do you mean Oh baby Oh oh oh what do you mean Better make up your mind What do you mean  This is ours baby yeah When you nod your head yes But you wanna say no What do you mean  Youre so confusing baby When you dont want me to move But you tell me to go What do you mean Be more straight forward Oh what do you mean Said youre running out of time what do you mean Oh oh oh what do you mean Better make up your mind What do you mean   
Eminem,1996,Infinite,https://www.azlyrics.com/lyrics/eminem/searchin.html,rap,iWomen Singingi Aint no one special special like you i4Xi I been searching but your the one I want in my life baby i4Xi  iVerse 1 Eminemi Im reminiscing on your tenderness and the snuggling and teasing Missing what I remember kissing and hugging and squeezing Bugging and weezing Im having trouble when breathing Its even tougher when sleeping But theres a couple of reasons that Im suffering and grieving For loving and leaving you all Im thinking of in the evening You got my knees buckling and weakening Thoughts of nothing but freaking that Im struggling to keep in And interrupt when Im speaking I got some game that Im preparing to run The way your lips sparkle and glare in the sun You got your hair in a bun no matter what youre wearing you stun Cause your comparing to none I wanna share in the fun I feel a passionate lust when Im imagining just us alone at last with a  touch  I see you grasping to trust but my intentions are good The seed is passing in dust Im not asking to rush and answer immediately I just wanna be there for you and you to be there for me If you agree to repeat after me I Love You I love you baby Cause I just need you to see how much Im eager to be Your man legally wed your loves keeping me fed This is easily said so you can lead or be led If you care to be down cause aint nobody Like you no where to be found  iChorusi iWomen Singingi I been searching but your the one I want in my life baby i4Xi  iVerse 2 Denaun Porteri Baby its all on you its you I call on boo Lets set a day up so you can fall on through Well take a spin in a Lexus you can chill for dinner and breakfast Long enough to see how this gentleman sexes Well start it out with caviar Don Parigne And then when its a fact we are warm carry on Well take it slow see nobody will hurry things I got the herbs the Bacardi and Hurricane If Daiquiris are in debate and not your thing that day Its still all right cause I got Minute Maid and Tangeray Your an incredible one thats rare in bed with edible underwear You look impeccable nothing compares I dream of freaking you the women that will speak it too so It seems that there is not an end to things that we can do so Now we all set to play only thing left to say is When you step away baby but dont forget the Neglicie  iChorusi iWomen Singingi I been searching but your the one I want in my life baby i8Xi Aint no one special special like you i2Xi   
Slipknot,2014,.5: The Gray Chapter,https://www.azlyrics.com/lyrics/slipknot/bepreparedforhell.html,metal,I cant get out or Ill die  Just let me be  Ill never be never  i2xi Be prepared for Hell And I say quotOh wellquot Just tell me when I can open my eyes And realize Ive died  Be prepared for Hell   
Eminem,2017,Revival,https://www.azlyrics.com/lyrics/eminem/inyourhead.html,rap,iThe Cranberriesi Whats in your head in your head Zombie zombie zombieieie Whats in your head in your head Zombie zombie zombieieie oh  iEminemi Im packin up my shit as much shit in the car as I can fit And Im just drivin as far as I can get Away from these problems til all of my sorrows I forget Whats tomorrow like Cause tonight Im startin life again Get to the corner and stop fuck am I goin Besides psycho when I fantasize startin my whole life over Yeah right oh and I might go and Get hypnotized so I dont even recognize no one I try to look alive because theres nothin like holdin Your head up high when youre dead inside and I just hide so in Case youre wonderin why are my insides showin Cause I done spilled all my guts and those are mine so Im Pickin them up and stuffin them back Fuck it Ive done enough in this rap shit Recovery brought me nothin but back To right where I was and perhaps This coulda been my victory lap if I wasnt on the verge of Relapse  iThe Cranberriesi Whats in your head in your head Zombie zombie zombieieie Whats in your head in your head Zombie zombie zombieieie oh  iEminemi It seems to be the reoccurring main theme The shit I would daydream as a kid I was eighteen I went from an irate teenager to still raging As an adult amazing back then I put anything Into the rhyme whether it was sad mad happy or angry I spit it the mainstream I hit it Yay me I did it Did what Hailie baby I didnt mean to make you eighty Percent of what I rapped about Maybe I shoulda did a better job at separating Shady and entertaining from real life But this fame thing is still the hardest thing to explain Its the craziest shit I Ever seen and back then it was like I aint even Bothered taking into consideration You one day being older and may hear me say things I did it pay me and be it just aint me Okay so ladies and gentlemen lets strip away everything And see the main reason that I feel like a lame piece of shit Or should I sound cranky and bitter Complain beef and bicker bout the same things Cause when I look at me I dont see what they see I feel ashamed greedy and lately Ive been contemplating Escaping to get away and go wherever this road takes me Its making me crazy whats in my  iThe Cranberriesi In your head in your head Zombie zombie zombieieie Whats in your head in your head Zombie zombie zombieieie   
Eminem,2014,Shady XV,https://www.azlyrics.com/lyrics/eminem/fineline.html,rap,Another day another hotel the inside of its nice though Oh well this is my life so As I go and try to close for the nights show See how far that line goes Still blows my mind show Business guess Ill just never get So this shit just always feels so weird To this day because all I ever did Was just say the shit I wouldve wanted to hear Other people say to me when I was a kid So please dont make me some type of hero Cause I will say some inspirational shit in a real way But still will have a field day with some of the Fucked up shit in the world and tell it to suck the dick Cause I still make fun of a sit Someones in like a son of a bitch At anothers expense Im fuckin relentless As fuck when it comes to this pen I struggle with coming to my senses Stuck on the fence on a balance beam if I seem unbalanced Its challenging but my conscience allows me to think The most foulish childish things without even blinking Without even thinkin about all the stinkin amounts of people that seem to be reachin in the crowds Im scream in the palace sold out this evening But now its lay me down to sleeping Is it really my soul to keep or Have I sold it cheap is it greed Do I take more than I need When I joke about leavin But keep over achievin Because whats stolen from me barely broke even  Its a fine fine line Its a fine fine line  So I notice how I paint myself And through my hair when ordeals Im so vain I want my respect but ignore the Butterfly effect that comes from my dialect Till I sit in the dark and I reflect And my reflection shows what its like here Cause this vanity surrounded by all these lights yeah Its like a nightmare I said this vanity surrounded by these lights is a nightmare And I dont like how I see myself so I Open the Bible to Isaiah cause I swear to Christ there are nights where I stay up at night just to say a prayer twice Just to make sure God hears cause this ice layer Ice skate on the nice way Puting it but I like staying Feistier then a triceritops and like a dice player I got a nice pair of dice here Sealed off in my lair Away from the bullshit good safe place to sit and talk shit From in this house its quite bare but it aint when you cant leave it And I feel so isolated nice I made it But its like I payed the price of fame twice I hate it So I bitch about my life then make another song its a cycle aint it Then I wonder why I stay famous Keep walkin the line This gold fish poke gets old But especially when you dont know If your conscience is sayin I told you so You dont even know anymore if you got the soul of a soldier Or if you sold your soul  Its a fine fine line Its a fine fine line  And from here you look so small Hovering high above us all Please come back to me  I still remember the times when They were simpler than the rhymes of Vanilla Ice were when I was just killin the mics Ill never forget what that feeling was like I Miss those times now when I was just starting out Without a dime and now Im diamond Cant even stage dive in the crowd anymore now when Ive been Stuck in this house hibernatin Hate even going outside it Sucks sometimes I just wanna walk in Target and look at shit Browse I dont even want to buy nothin I just wanna fuckin walk around inside it Look how excited I sound when I get to talkin bout life and Everything about it I miss Which now reminds me Put a thousand lighters in the sky for the Outsidaz Wow I must have had Alzheimers Long time since I shouted them out bout time Cause its been on my mind lately how Zee you always supported me You vouched I will never forget that and How you guys accepted me for me and Pace I love you too you slept on my couch And I been thinkin bout the time I slept on the floor at the outhouse Rhyming is all we ever wanted to do And regardless how life has turned out Inside Ill always be an outsider My life has been turned inside out but I  Its a fine fine line Its a fine fine line   
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/wakeup.html,rap,Go and ride with me Get high with me You lookin fly with me Go ride with me Just vibe with me Get high with me In the sky with me Go ride with me Get high with me Go ride with me  They tell me Im the shit Im like duh Girls on my dick Im like duh Gettin stupid in this bitch so wassup Wake the whole damn world homie I dont give a fuck Young rich and famous thanks for asking how are you Party every night thats exactly what I do  Gettin stupid in this bitch so wassup Wake the whole damn world homie I dont give a fuck Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup  Hey they say its so funny your nobody with mo money and the hoes love me And these other kids dont touch me Full contact rap no rugby Pretty boy flow while your girl so ugly My bitches dont want anybody but me They puff trees sip liquor and suck dick Got a lot of people worried about the things I say And a lot of different haters they bring my way I let them grill though they can watch the money pile While these groupie hoes try to hunt me down Now everyday feelin like the best day ever Heard its a long road but it get way better A lil money in my pocket but my eyes on a million Got these doubters listenin surprised when they feel him Ballin like Jordan you ballin like Wilson Feelin like a kid again chillin watchin gilligan  I dont think they want to interrupt my party Please dont interrupt my party We just tryna find somebody for the night  I dont think they want to interrupt my party Please dont interrupt my party We just tryna find somebody for the night  They tell me Im the shit Im like duh Girls on my dick Im like duh Gettin stupid in this bitch so wassup Wake the whole damn world homie I dont give a fuck Young rich and famous thanks for asking how are you Party every night thats exactly what I do  Gettin stupid in this bitch so wassup Wake the whole damn world homie I dont give a fuck Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup  Hey hear the alarm time to start the day rub my eyes light some weed Send my mind on its way Im gone Somewhere in my own dimension I show these hoes no affection Just party every night gettin so demented At that time Im lookin in the mirror seeing no reflection Got me wondering why dont they get it Spend the night with me Im sure you wont regret it Got some liquor on the way The weed is twistin you should stay You still listen when they say the kid is spittin Gettin paid but my differences in age got me shittin with a rage Cause it was written on a page straight sicker than some AIDS I came to get fucked up I came to act wild You came to prepare for the future I live for right now  I dont think they want to interrupt my party Please dont interrupt my party We just tryna find somebody for the night  I dont think they want to interrupt my party Please dont interrupt my party We just tryna find somebody for the night  They tell me Im the shit Im like duh Girls on my dick Im like duh Gettin stupid in this bitch so wassup Wake the whole damn world homie I dont give a fuck Young rich and famous thanks for asking how are you Party every night thats exactly what I do  Gettin stupid in this bitch so wassup Wake the whole damn world homie I dont give a fuck Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up upupupup Wake up   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/jonestowninterlude.html,rap,It happens every time It sounds like suicide Im hesitant but I guess Ill drink the KoolAid once again It happens every time It sounds like suicide Im hesitant but I guess Ill drink the KoolAid once again It happens every time It sounds like suicide Im hesitant but I guess Ill drink the KoolAid once again   
Motionless in White,2017,Graveyard Shift,https://www.azlyrics.com/lyrics/motionlessinwhite/queenforqueen.html,Rock\Alternatif,If you wanna soar with vultures youll have to swallow bone The saint charade is over plastic royalty exposed You wanna play the victim to preach upon your throne No semblance of virtue as your relevance erodes  We go queen for queen and move just like this  When you fall down will you back out As you crawl through life with no crown Though you preach love you package lies Just a pawn in a kings disguise  I never said Im perfect theres a guilt behind these eyes So check me if it helps you fall asleep at night Your skeletons are building your closets getting tight Are you the prey or spider in the web of all your lies  When you fall down will you back out As you crawl through life with no crown Though you preach love you package lies Just a pawn in a kings disguise  Dont stop breathing in the chemicals You dont know humble though you play the role Pockets of evergreen are your amphetamine Please stop feeding what you cant control  Youll fall  Youll bend youll break trip over your quotfamequot Be careful or youll run your mouth off your face  When you fall down will you back out As you crawl through life with no crown Though you preach love you package lies Just a pawn in a kings disguise  Dont stop breathing in the chemicals You dont know humble though you play the role Pockets of evergreen are your amphetamine Please stop feeding what you cant control   
Eminem,2004,Encore,https://www.azlyrics.com/lyrics/eminem/mockingbird.html,rap,Yeah I know sometimes things may not always make sense to you right now But hey what daddy always tell you Straighten up little soldier Stiffen up that upper lip What you crying about You got me  Hailie I know you miss your mom and I know you miss your dad When Im gone but Im trying to give you the life that I never had I can see youre sad even when you smile even when you laugh I can see it in your eyes deep inside you want to cry Cause youre scared I aint there Daddys with you in your prayers No more crying wipe them tears Daddys here no more nightmares We gon pull together through it we gon do it Lainie Uncles crazy aint he Yeah but he loves you girl and you better know it Were all we got in this world When it spins when it swirls When it whirls when it twirls Two little beautiful girls Lookin puzzled in a daze I know its confusing you Daddys always on the move mammas always on the news I try to keep you sheltered from it but somehow it seems The harder that I try to do that the more it backfires on me All the things growing up as daddy that he had to see Daddy dont want you to see but you see just as much as he did We did not plan it to be this way your mother and me But things have got so bad between us I dont see us ever being together ever again Like we used to be when we was teenagers But then of course everything always happens for a reason I guess it was never meant to be But its just something we have no control over and thats what destiny is But no more worries rest your head and go to sleep Maybe one day well wake up and this will all just be a dream  Now hush little baby dont you cry Everythings gonna be alright Stiffen that upper lip up little lady I told ya Daddys here to hold ya through the night I know mommys not here right now and we dont know why We fear how we feel inside It may seem a little crazy pretty baby But I promise mamas gon be alright  Ha Its funny I remember back one year when daddy had no money Mommy wrapped the Christmas presents up And stuck em under the tree and said some of em were from me Cause daddy couldnt buy em Ill never forget that Christmas I sat up the whole night crying Cause daddy felt like a bum see daddy had a job But his job was to keep the food on the table for you and mom And at the time every house that we lived in Either kept getting broken into and robbed Or shot up on the block and your mom was saving money for you in a jar Tryna start a piggy bank for you so you could go to college Almost had a thousand dollars til someone broke in and stole it And I know it hurts so bad it broke your mammas heart And it seemed like everything was just startin to fall apart Mom and dad was arguin a lot so momma moved back On the Chalmers in the flat one bedroom apartment And dad moved back to the other side of 8 Mile on Novara And thats when daddy went to California with his CD and met Dr Dre And flew you and momma out to see me But daddy had to work you and momma had to leave me Then you started seeing daddy on the TV and momma didnt like it And you and Lainnie were too young to understand it Papa was a rollin stone momma developed a habit And it all happened too fast for either one of us to grab it Im just sorry you were there and had to witness it first hand Cause all I ever wanted to do was just make you proud Now Im sitting in this empty house just reminiscing Lookin at your baby pictures it just trips me out To see how much you both have grown its almost like youre sisters now Wow I guess you pretty much are and daddys still here Lainnie Im talkin to you too daddys still here I like the sound of that yeah Its got a ring to it dont it Shh mamas only gone for the moment  Now hush little baby dont you cry Everythings gonna be alright Stiffen that upper lip up little lady I told ya Daddys here to hold ya through the night I know mommys not here right now and we dont know why We fear how we feel inside It may seem a little crazy pretty baby But I promise mamas gon be alright  And if you ask me to Daddys gonna buy you a mockingbird Imma give you the world Imma buy a diamond ring for you Imma sing for you Ill do anything for you to see you smile And if that mockingbird dont sing and that ring dont shine Imma break that birdies neck Ill go back to the jeweler who sold it to ya And make him eat every carat dont fuck with dad ha ha   
Bring Me The Horizon,2006,Count Your Blessings,https://www.azlyrics.com/lyrics/bringmethehorizon/alotlikevegas.html,metal,So cash in all your chips tonight baby Cause were going out of style We could leave this city if only for a while Well take this feeling to our graves For every heart that we betrayed No one can know about this Well take this feeling to our graves For every heart that we betrayed No one can know about this  The only place Ill ever call home is my deathbed  I know were so wrong But it feels so right And its not a party If it happens every night Im running on empty Youre running out of luck So lets ditch this city Before we sober up   
Bring Me The Horizon,2004,This Is What The Edge Of Your Seat Was Made For,https://www.azlyrics.com/lyrics/bringmethehorizon/traitorsneverplayhangman.html,metal,This is what the edge of your seat was made for Holding on nothing to lose This is what the edge of your seat was made for And this  This is what the back of your hand was made for Stolen apologies Stolen apologies you  Youre a traitor to my heart Youre a traitor to us all  Forsaken  This over indulgence of conciseness Has torn a day apart And lingered in the splendor Of the feeling in my stomach Trailing down the shadow of cupped hands Covering my face I wait for what I have to do  Forsaken  Were all movie stars Were all movie stars Were all movie stars Were all movie stars  And Im speaking these words And Im talking to the mirror  Youre a traitor to my heart Youre a traitor to us fucking all  I dont want to kiss anyone I dont want to kiss anyone but you I fucking love you   
Motionless in White,2010,Creatures,https://www.azlyrics.com/lyrics/motionlessinwhite/dragula.html,Rock\Alternatif,Dead I am the one exterminating son Slipping through the trees strangling the breeze Dead I am the sky watching angels cry While they slowly turn conquering the worm  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Dig through the ditches  Burn through the witches I slam in the back of my dragula  Dead I am the pool spreading from the fool Weak and want you need nowhere as you bleed Dead I am the rat feast upon the cat Tender is the fur dying as you purr  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Do it baby do it baby Burn like an animal Do it baby do it baby Burn like an animal Burn like an animal  Dig ix7i  Dead I am the life dig into the skin Knuckle crack the bone 21 to win Dead I am the dog hound of hell you cry Devil on your back I can never die  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Do it baby Do it baby Burn like an animal Do it baby Do it baby Burn like an animal Burn like an animal  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Dig through the ditches  And burn through the witches I slam in the back of my dragula  Dig through the ditches  And burn through the witches I slam in the back of my dragula   
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/illbethere.html,rap,iPhontei Sunshine or rain Ill be there For the good times or bad Ill be there Sunshine or rain Ill be there For the good times or bad Ill be there  iVerse 1 Mac Milleri See I was 6 years old with a dream when my mums told me I can do anything Said shed be there forever no matter whats the weather Shed always have my back even when we werent together And I took her for granted thought I had a plan This a different generation I dont think youd understand In the quest to be a man you start to learn you need your family It wasnt for them Id be way closer to insanity It aint about the vanity think bout whats important The reason I was 6 years old rocking some Jordans The reason I had food my own damn room A TV and a living room to watch my cartoons I just hope she know I love her the Worlds best mother Yeah aint fair so Im a take care of her and her gray hair When I get rich Ill have her living how she should be No stress no worries you can call me cause its  iPhontei Sunshine or rain Ill be there For the good times or bad Ill be there Sunshine or rain Ill be there For the good times or bad Ill be there  iVerse 2 Mac Milleri Hey hey hey Dear mama please dont start to cry You the reason Im alive how these years have gone by You were there when I was on my first bike riding in the street That delivery truck almost ran right over me You were at my games when I was sitting on the bench When I skipped school you lied saying I was home sick Had my back before I had my own I know Im always welcome when Im back at home I just wanna bring you out on stage to get a standing ovation All the work you did to make my life feel like a vacation If you have your moms you better treat her right Call her up say quotwassupquot before you sleep tonight Tell her you love her and thank her for what she did You may be grown now but remember being a kid when she fed you shit You were her baby so find out what she doing lately uh I wanna tell you momma  iPhontei Sunshine or rain Ill be there For the good times or bad Ill be there Sunshine or rain Ill be there For the good times or bad Ill be there   
DREAMERS,2019,LAUNCH FLY LAND,https://www.azlyrics.com/lyrics/dreamers/wannastay.html,Rock/Alternatif,Coming on a dotted yellow line now Im a million miles away Drifting with the dust in the desert Floating through an empty space  You know that I need you that I breathe you today And you know if Im all alone Im skin and bones Im with her all the way  Hey I think I wanna stay I said hey tired of being so so far away Hey I think I wanna stay I said hey its all all I know  Dark eyes on a neverending highway Sleeping on an endless sea Didnt roam that leading me to nowhere Looking for a place to be  You know that I need you that I breathe you today And you know that Im right at home dont wanna go Ill throw it all away  Hey I think I wanna stay I said hey tired of being so so far away Hey I think I wanna stay I said hey its all all I know  Hey I think I wanna stay I said hey tired of being so so far away Hey I think I wanna stay I said hey its all all I know Its all all I know Its all all I know Its all all I know   
