Artiste,Annee,Album,Url,Style,test
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/richsad.html,rap,Hundred thousand for the chain and now my drop drop drop When I pull out the garage I chop my top top top Just like a fiend when I start I cannot stop whoa I got I got hella guap look at me now at me now Ooh covered in carats ooh mahogany cabinets Ooh I ball like the Mavericks ooh stable and stallions Ooh massive medallions ooh I finally had it Ooh but then you just vanished damn I thought I was savage  All this stuntin couldnt satisfy my soul Got a hundred big places but Im still alone  Ayy I would throw it all away I just keep on wishin that the money made you stay You aint never cared about that bullshit anyway I just keep on wishin that the money made you stay ayy You know I would throw it all away I just keep on wishin that the money made you stay Price went up my price went up we went our separate ways I just keep on wishin that the money made you stay ayy ayy  Buy me love tried to buy me love Now Im alone Ice Box Omarion ooh Plenty sluts grabbin on my nuts woah Might have fucked it was only lust trust I was livin life how could I have known could have known Couldnt listen to advice cause Im never wrong oh In the spotlight but Im on my own oh Now that youre gone now that youre gone  All this stuntin couldnt satisfy my soul Got a hundred big places but Im still alone   Ayy I would throw it all away I just keep on wishin that the money made you stay You aint never cared about that bullshit anyway I just keep on wishin that the money made you stay ayy You know I would throw it all away I just keep on wishin that the money made you stay Price went up my price went up we went our separate ways I just keep on wishin that the money made you stay ayy ayy  I dont even wanna go home In a big house all alone alone I dont even wanna go home no no no But Ima try to call you on the phone Brrt  I would throw it all away I just keep on wishin that the money made you stay You aint never cared about that bullshit anyway I just keep on wishin that the money made you stay made you stay ayy You know I would throw it all away I just keep on wishin that the money made you stay made you stay Price went up my price went up we went our separate ways separate ways I just keep on wishin that the money made you stay made you stay ayy ayy   
Justin Bieber,2013,Believe Acoustic,https://www.azlyrics.com/lyrics/justinbieber/beautyandabeatacousticversion.html,pop,Oh oh Show you off tonight I wanna show you off What you got a billion couldve never bought oh oh  We gonna party like its 3012 tonight I wanna show you all the finer things in life So just forget about the world were young tonight Im coming for ya Im coming for ya  Cause all I need Is a beauty and a beat Who can make my life complete whoa oh Its all bout you When the music makes you move Baby do it like you do whoa oh oh  Body rock I wanna feel your body rock oh oh Take a bow girl on the hottest ticket now oh oh  We gonna party like its 3012 tonight I wanna show you all the finer things in life So just forget about the world were young tonight Im coming for ya Im coming for ya  Cause all I need Is a beauty and a beat Who can make my life complete whoa oh Its all bout you When the music makes you move Baby do it like you do whoa oh oh oh   
Eminem,2017,Revival,https://www.azlyrics.com/lyrics/eminem/untouchable.html,rap,iEminemi Hands up officer dont shoot Then pull your pants up promise you wont loot We may never understand each other its no use We aint ever gonna grasp what each other goes through  Black boy black boy we aint gonna lie to you Black boy black boy we dont like the sight of you Pull up on the side of you Window rolled down profile Then we wonder why we see this side of you Probably comin from the dope house We could let you slide but your tail light is blew out We know youre hidin that Heidi Klum On you another drug charge homie its back inside for you And just in case a chase might ensue we got that tried and true Pistol drew right at you wed be delighted to unload it In your back then walk up and lay that taser on the side of you Fucked up but what the fuck am I to do I keep tellin myself keep doin like youre doin No matter how many lives you ruin Its for the red white and blue Time to go find a new one and split his head right in two No ones ever indicted you Why Cause youre a  iEminem Cheech and Chongi White boy white boy youre a rockstar My momma talkin to me tryna tell me how to live White boy white boy in your cop car But I dont listen to her cause my head is like a sieve White boy white boy youre untouchable The worlds coming to an end I dont even care Nobody can tell me shit cause Im a big rockstar  iEminemi Black boy black boy we dont get your culture and We dont care what our governments done to fuck you over man Dont tell us your attitudes a result of that Balderdash whered you get the chip on your shoulder at Why you kicking that soda can Pull your pants up we bout to roll up and Throw your ass in the van cuffed You dont have to know our plans or what our intentions are Our cards are close to our chest you better show your hands And put our minds more at ease Or get shot in the thyroid comply or die boy Were fightin a crime war here come the swine Tryna clean up the streets from all these minorities Thats what we call em pigsties for Theyre like eyesores to police Talk to you like just a piece of trash Feels like were stuck in a time warp to me As I kick these facts and get these mixed reactions As this beat backspins its like were drifting back in To the sixties having black skin is risky Cause this keeps happening Throughout history AfricanAmericans have been treated like shit And I admit there have been times where its been embarrassin to be a  iEminem Cheech and Chongi White boy white boy youre a rockstar My momma talkin to me tryna tell me how to live White boy white boy in your cop car But I dont listen to her cause my head is like a sieve White boy white boy youre untouchable The worlds coming to an end I dont even care Nobody can tell me shit cause Im a big rockstar  iEminemi Seems like the average lifespan of a white man Is more than twice than a black life span I wonder sometimes if it has a price scanner I feel like checking out on life cant escape this circumstance Id rather hear em say quotDie Nwordquot than Die Antwoord Ninja now its better disguised banter But thats life strapped cause were strapped financially And cant find answers Were applying but McDonalds Seems to be the only franchise thatll hire So how can we have higher standards As Dallas overshadows the battle for Black Lives Matter We fight back with violence but acts like that are Black eyes on the movement Which makes black lives madder At cops and cops madder Thats why its at a stalemate Cant arrive at a compromise so its Black Ops I wonder if we hire more black cops the crap stops The block is our backyards officers not the crack spot Call the attack dogs off of us man You always act all pissed off at us at a traffic stop And bad cops fuck it up for the good cops and man stop Sendin white cops in the black neighborhoods Who aint acclimated to em like thats the way to do it Who seen some fuckin videos of rappers waving guns And know nobody black so they act afraid of us And thats racism the fear that a black face gives em A subconscious racist Wait why are there black neighborhoods Cause America segregated us designated us to an area Separated us SectionEightd us When we tear it ups the only time attentions paid to us And education sucks and every days another Freddie Gray for us a levy breaks or fuzz Why is it they treat us like dryer lint We just want a safe environment for our kids But cant escape the sirens Dont take a scientist to see our violent nature lies in The poverty that we face so the crime rates the highest in The lowest classes its like a razor wire fence And were trapped in these racial biases That plague our society which makes our anxiety levels raise Every time we see a devils face Lions tigers and bears oh my Its more like billy clubs and gats And we really love it when you think were guilty cause were black quotBut you kill each other facts You peel each others caps for silly stuff like hatsquot Single mother strugglin through substance abuse While people with nothin to lose shoot each other for shoes Fuck your Republican views Pull ourselves up by our bootstraps where the fuck are the boots And streets act as a narrator dont gotta read comics Or be that into characters just to see that just to be black You better be strapped with a derringer Or be quotcapped in Americaquot like Steve Rogers Cause no one oversees these cops and All we see is em beat charges We done seen em beat Rodney King unconscious and got off So we dont need all you crooked police officers peace offerings Just keep marchin til we reach congress But theyre gonna say youre tryin to take an irrational stance If you try to slander the flag but Somebody has to be the sacrificial lamb So they call it a Kaepernick tantrum If you dont stand for the national anthem We raise it you better praise it Or youll be made to feel like a traitor well Treat you like Rodney Dangerfield Home of the brave is still racist ville So this whole nation feels like a plantation field In a country that claims that its foundation was based on United States ideals That had its Natives killed Got you singin this starspangled spiel To a piece of cloth that represents the quotLand of the Freequot that made people slaves to build   
Eminem,2002,The Eminem Show,https://www.azlyrics.com/lyrics/eminem/whenthemusicstops.html,rap,iBizarrei Music reality Sometimes its hard to tell the difference But we as entertainers Have a responsibility to these kids Psych  iEminemi If I were to die murdered in cold blood tomorrow Would you feel sorrow or show love Or would it matter Could never be the leadoff batter If there aint shit for me to feed off Im seesaw battlin But theres way too much at stake for me to be fake Theres too much on my plate I done came way too far in this game to turn and walk away And not say what I got to say What the fuck you take me for a joke You smoking crack Fore I do that Id beg Mariah to take me back Ill get up fore I get down Run myself in the ground fore I put some wack shit out Im tryna smack this one out the park fivethousand mark Yall steady tryna drown a shark Aint gon do nothing but piss me off Lid to the can of whipass just twist me off See me leap out pull a piece out Fuck shooting Im just tryna knock his teeth out Fuck with me now bitch lets see you freestyle Talk is cheap motherfucker if you really feelin froggish leap Yo Slim you gon let him get away with that He tried to play you you cant let him skate with that Man I hate this crap this aint rap This is crazy the way we act when we confuse hiphop With real life when the music stops  iSwifty McVayi Aint no getting rid of McVay if so you wouldve tried The only way Im leaving this bitch is suicide I have died clinically Arrived back at my enemies crib with Hennessy Got drunk then I finished him Im every niggas favorite archenemy Physically fitted to be the most dangerous nigga with beef I spark willingly with a Dillinger in the dark diligently Im not what you think I appear to be fucked up Mentally endangered I cant stay away from a razor I just want my face in a paper I wish a nigga had a grenade to squeeze tight To awake neighbours for acres Ill murder you I gauge and have me turn into a mad man Son of Sam bitch Im surgical Im allergic to dying â you think not You got balls We can see how large when the music stops  iKon Artisi I was happy having a deal at first Thought money would make me happy But it only made my pain worse It hurts when you see your friends Turn their back on you dawg And you aint got nothing left but your word and your balls And youre stressed from the calls of your new friends Begging with their hands out Checking for your record when its selling When it aint thats the end no laughs no friends No girls just the gin you drink till your car spin You think quotDamnquot when you slam into the wall And you fall out the car and try to crawl with one arm Im bout to lose it all in a pool of alcohol If my funerals tomorrow Wonder would they even call When the music stops  iKunivai Lets see how many of your men loyal When I pull up looking for you with a pistol Sipping a can of penzoil Im revved up who said what When lead bust Your head just explode with red stuff Im handcuffed Tossed in the paddywagon Bragging about how you shouted like a coward Bullets devoured you showered you niggas If I was you niggas Id run while given the chance Understand I can enhance the spirit of man Death itself it cant hurt me Just the thought of dying alone that really irks me You aint worthy to speak thoughts of cheap talk Be smart and stop tryna walk how Gs walk before we spark Hug the floor while we playing tugofwar with your life Fuck a tour and a mic Id rather fuck a whore with a knife Deliver that shit that coroners like You hype popping shit in broad daylight Nigga youre a goner at night when the music stops  iProofi Instigators turn pits in cages Let loose and bit the neighbors wrist to razors Yall dont want war yall want talk In the dark my dogs all bark like quotWoofquot Proof nigga Im a wolf Get your whole roof caved in like reindeer hoofs Stomp the booth shake the floor tiles loose The more yall breathe shit the more I moves Its Hill Street this is hardcore Blues Put a gun to rap check in all our dues Or make the news bet you all yall move When the Uzi pop you better drop when the music stop  iBizarrei Music has changed my life in so many ways Brains confused been fucked since the 5th grade LL told me to quotRock the Bellsquot NWA said quotFuck the Policequot now Im in jail Ninetythree was strictly RampB Fucked up haircut listened to Jodeci Michael Jackson â who gon tell me I aint Mike Ass cheeks painted white fuckin Priscilla tonight Flying down Sunset smoking crack Transvestite in the front Eddie Murphy in the back MOP had me grimey and gritty Marilyn Manson I dyed my hair blue and grew some titties Ludacris told me to throw them bows Now Im in the hospital with a broken nose And a fractured elbow Voices in my head Im going in shock Im reaching for the Glock but the music stops  iBangi   
Eminem,2009,Relapse,https://www.azlyrics.com/lyrics/eminem/mymom.html,rap,Yeah Yeah yeah yeah yeah yeah yeah Okay Alright aight aight aight aight aight Yo yo Alright Imma lay the chorus first Here we go now  My mom loved Valium and lots of drugs Thats why I am like I am cause Im like her Because my mom loved Valium and lots of drugs Thats why Im on what Im on cause Im my mom  My mom my mom I know youre probably tired of hearing bout my mom Ohho whoaho But this is just a story of when I was just a shorty And how I became hooked on Vaaliuum Valium was in everything food that I ate The water that I drank fuckin peas on my plate She sprinkled just enough of it to season my steak So every day Id have at least three stomach aches Now tell me what kind of mother would want to see her Son grow up to be an underafuckinchiever My teacher didnt think I was gonna be nothin either quotWhat the fuck you stickin gum up under the fucking seat forquot quotMrs Mathers your son has been huffing ether Either that or the motherfuckers been puffin reeferquot But all this huffin and puffin wasnt what it was either It was neither I was buzzing but it wasnt what she thought Pee in a teacup Bitch you aint my keeper Im sleeping What the fuck you keep on fucking with me for Slut you need to leave me the fuck alone I aint playin Go find you a white crayon and color a fucking zebra  My mom loved Valium and lots of drugs Thats why I am like I am cause Im like her Because my mom loved Valium and lots of drugs Thats why Im on what Im on cause Im my mom  Wait a minute this aint dinner this is paint thinner quotYou ate it yesterday I aint hear no complaints did I Now heres a plate full of painkillers Now just wait til I crush the Valium and put it in your potatoes You little motherfucker Ill make you sit there and make That retarded fucking face without even tasting it You better lick the fucking plate you aint wasting it Put your face in it fore I throw you in the basement again And I aint givin in youre gonna just sit there In one fucking place finnickin til next Thanksgiving And if you still aint finished it Ill use the same shit again Then when I make spinach dip itll be placed in the shit You little shit wanna sit there and play innocent A rack fell and hit me in KMart and they witnessed it Child support your father he aint sent the shit And so what if he did Its none of your dang business kidquot  My mom Theres no one else quite like my mom I know I should let bygones be bygones But shes the reason why I am high what Im high on  Cause my mom loved Valium and lots of drugs Thats why I am like I am cause Im like her Because my mom loved Valium and lots of drugs Thats why Im on what Im on cause Im my mom  My mom loved Valium now all I am Is a party animal I am what I am But Im strong to the finish with me Valium spinach But my buzz only lasts about two minutes But I dont wanna swallow it without chewin it I cant even write a rhyme without you in it My Valium my Vaaaaaaliummmm ohh  Man I never thought that I could ever be A drug addict naw fuck that I cant have it happen to me But thats actually What has ended up happening a tragedy The fucking past ended up catching me And its probably where I got acquainted with the taste aint it Pharmaceuticals are the bomb Mom beautiful She killed the fuckin dog with the medicine she done fed it Feed it a fuckin aspirin and say that it has a headache quotHere want a snack You hungry you fuckin brat Look at that its a Xanax take it and take a nap eat itquot But I dont need it quotWell fuck it then break it up Take a little piece and beat it before you wake Nathan upquot Alright Ma you win I dont feel like arguin Ill do it pop and gobble it and start wobblin Stumble hobble tumble slip trip then I fall in bed With a bottle of meds and a Heath Ledger bobblehead  My mom loved Valium and lots of drugs Thats why I am like I am cause Im like her Because my mom loved Valium and lots of drugs Thats why Im on what Im on cause Im my mom  My mom Im just like her My mom my mom my mom My mom my mom my mom My mom my mom my mom My mom my momma Me momma I likea da momma Haha sorry Mom I still love you though Dr Dre 2010 Ay this shit is hella hard homie Yo take us on outta here Woo   
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/stan.html,rap,iDidoi My teas gone cold Im wondering why I got out of bed at all The morning rain clouds up my window and I cant see at all And even if I could itd all be gray but your picture on my wall It reminds me that its not so bad its not so bad My teas gone cold Im wondering why I got out of bed at all The morning rain clouds up my window and I cant see at all And even if I could itd all be gray but your picture on my wall It reminds me that its not so bad its not so bad  iEminem as Stani Dear Slim I wrote you but you still aint calling I left my cell my pager and my home phone at the bottom I sent two letters back in autumn you must notve got em There probably was a problem at the post office or something Sometimes I scribble addresses too sloppy when I jot em But anyways fuck it whats been up Man hows your daughter My girlfriends pregnant too Im bout to be a father If I have a daughter guess what Imma call her Imma name her Bonnie I read about your Uncle Ronnie too Im sorry I had a friend kill himself over some bitch who didnt want him I know you probably hear this everyday but Im your biggest fan I even got the underground shit that you did with Skam I got a room full of your posters and your pictures man I like the shit you did with Rawkus too that shit was phat Anyways I hope you get this man hit me back Just to chat truly yours your biggest fan This is Stan  iDidoi My teas gone cold Im wondering why I got out of bed at all The morning rain clouds up my window and I cant see at all And even if I could itd all be gray but your picture on my wall It reminds me that its not so bad its not so bad  iEminem as Stani Dear Slim you still aint called or wrote I hope you have a chance I aint mad  I just think its FUCKED UP you dont answer fans If you didnt wanna talk to me outside your concert You didnt have to but you coulda signed an autograph for Matthew Thats my little brother man hes only six years old We waited in the blistering cold for you For four hours and you just said quotNoquot Thats pretty shitty man  youre like his fucking idol He wants to be just like you man he likes you more than I do I aint that mad though I just dont like being lied to Remember when we met in Denver  you said if Id write you You would write back  see Im just like you in a way I never knew my father neither He used to always cheat on my mom and beat her I can relate to what youre saying in your songs So when I have a shitty day I drift away and put em on Cause I dont really got shit else so that shit helps when Im depressed I even got a tattoo of your name across the chest Sometimes I even cut myself to see how much it bleeds Its like adrenaline the pain is such a sudden rush for me See everything you say is real and I respect you cause you tell it My girlfriends jealous cause I talk about you 247 But she dont know you like I know you Slim no one does She dont know what it was like for people like us growing up You gotta call me man Ill be the biggest fan youll ever lose Sincerely yours Stan PS We should be together too  iDidoi My teas gone cold Im wondering why I got out of bed at all The morning rain clouds up my window and I cant see at all And even if I could itd all be gray but your picture on my wall It reminds me that its not so bad its not so bad  iEminem as Stani Dear Mister ImTooGoodToCallOrWriteMyFans Thisll be the last package I ever send your ass Its been six months and still no word I dont deserve it I know you got my last two letters I wrote the addresses on em perfect So this is my cassette Im sending you I hope you hear it Im in the car right now Im doing 90 on the freeway Hey Slim I drank a fifth of vodka you dare me to drive You know the song by Phil Collins quotIn the Air Tonightquot About that guy who coulda saved that other guy from drowning But didnt then Phil saw it all then at a show he found him Thats kinda how this is you coulda rescued me from drowning Now its too late Im on a thousand downers now Im drowsy And all I wanted was a lousy letter or a call I hope you know I ripped all of your pictures off the wall I loved you Slim we coulda been together think about it You ruined it now I hope you cant sleep and you dream about it And when you dream I hope you cant sleep and you scream about it I hope your conscience eats at you and you cant breathe without me See Slimâshut up bitch Im trying to talk Hey Slim thats my girlfriend screaming in the trunk But I didnt slit her throat I just tied her up See I aint like you Cause if she suffocates shell suffer more and then shell die too Well gotta go Im almost at the bridge now Oh shit I forgot how am I supposed to send this shit out icar tires squeal crash loud splashi  iDidoi My teas gone cold Im wondering why I got out of bed at all The morning rain clouds up my window and I cant see at all And even if I could itd all be gray but your picture on my wall It reminds me that its not so bad its not so bad  iEminemi Dear Stan I meant to write you sooner but Ive just been busy You said your girlfriends pregnant now how far along is she Look Im really flattered you would call your daughter that And heres an autograph for your brother I wrote it on the Starter cap Im sorry I didnt see you at the show I musta missed you Dont think I did that shit intentionally just to diss you But whats this shit you said about you like to cut your wrists too I say that shits just clowning  dawg Cmon How fucked up is you You got some issues Stan I think you need some counseling To help your ass from bouncing off the walls when you get down some And whats this shit about us meant to be together That type of shitll make me not want us to meet each other I really think you and your girlfriend need each other Or maybe you just need to treat her better I hope you get to read this letter I just hope it reaches you in time Before you hurt yourself I think that youll be doing just fine If you relax a little Im glad I inspire you but Stan Why are you so mad Try to understand that I do want you as a fan I just dont want you to do some crazy shit I seen this one shit on the news a couple weeks ago that made me sick Some dude was drunk and drove his car over a bridge And had his girlfriend in the trunk and she was pregnant with his kid And in the car they found a tape but they didnt say who it was to Come to think about it his name was it was you Damn   
Slipknot,2004,Vol 3: (The Subliminal Verses),https://www.azlyrics.com/lyrics/slipknot/threenil.html,metal,One Two Three Nil  Yeah  Chaos  its just the beginning Every promise I made Im rescinding Center mass in the middle of the monster Im getting tired of drowning the constant  Cry for help Its debatable The only reason that you love me is Im hated by all  Come on Come see dysfunction I guess were gonna leave it open for discussion  Who am I Where am I going  Maybe Im looking in the wrong direction Maybe Im looking for any direction  This is not my war This is not my fight This is something more This is not my life  This is not my revolution This is not my convolution This is not my expectation This is not my desperation  Yeah  Holed up scarred and tamed for the hell of it Look at me I am the glorified malcontent Save me save this All I got to do is give up And all is forgiven Im sick of being the butt of a cosmic joke And I dont get the punchline A million people lined up for miles To see the great big mouth  Shut up and apologize  This is not my war This is not my fight This is something more This is not my life  This is not my revolution This is not my convolution This is not my only reason to question why  i3xi Today I said goodbye goodbye Oh I didnt need to leave To stay right here  Today I said goodbye  Yeah  Im the pariah break me I am the liar save me I can take anything make me Accuse me of everything kill me  Cut off the system enslave me Deny my existence erase me I wont be afraid try me I wont be unmade deny me  Come on Break it off Come on Buy the lie Come on Say it say it Come on Say goodbye  Goodbye Oh I didnt need to leave To stay right here  i3xi Today I said goodbye goodbye Oh I didnt need to leave To stay right here  Today I said goodbye  One one Two two Three three Nil  Yes   
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/intro.html,rap,iFootsteps and a belch are hearedi WHOOOO Hey how you guys doin You want more Alright then SHUT UP  Shoobeedoo Shoobeedoo Shoobeedoo Shoobeedoo Shoobeedoo Shoobeedoo Shoobeedoo Shoobee Snoobedeebeebop  Girl girl girl girl Your My World world world world Your My Girl girl girl girl Your my world world world  Heres a song for da ladies   
Motionless in White,2010,Creatures,https://www.azlyrics.com/lyrics/motionlessinwhite/immaculatemisconception.html,Rock\Alternatif,What the fuck Put your teeth to the curb cause right now Im gonna stomp your fucking face in I hope you drown in all the cum you fucking swallow to get yourself to the top Youre just a trend just a fucking disease How could you look at yourself in the mirror You stand for nothing and your heart is untrue Every single thing about yous just a clone of the last quotyouquot  All I want is to reach someone To say something that could change their life forever To let them know theyre not alone So many people wanna see me fail So fucking clever but Ill spit in your face Ill make sure you remember me  If all these words you speak of meant a thing Id take back all the lines against you that I sing But I know that theres nothing real inside Your hearts invested in feeding everyone lies  Ive seen so many of you come and go Thats cause youre in it for all the wrong fucking reasons You cant expect to live off of lies and survive I am who I am this is what we are I dont care if this offends you or your worthless God  To all the kids whose letters I receive The broken hearted the damaged just like me I will be your voice to let the world know we stand as one Were standing right here so come and fucking get us  Open your mind before your mouth Or come and fucking get us Open your mind before your mouth Ill be the end of your decadence  If all these words you speak of meant a thing Id take back all the lines against you that I sing  If all these words you speak of meant a thing Id take back all the lines against you that I sing But I know that theres nothing real inside Your hearts invested in feeding everyone lies  I may not have built this kingdom but Ill make fucking sure that I protect it from you   
Billie Eilish,2019,"When We All Fall Asleep, Where Do We Go?",https://www.azlyrics.com/lyrics/billieeilish/mystrangeaddiction.html,pop,quotNo Billy I havent done that dance since my wife diedquot quotTheres a whole crowd of people out there who need to learn how to do The Scarnquot  Dont ask questions you dont wanna know Learned my lesson way too long ago To be talkin to you belladonna Shoulda taken a break not an Oxford comma Take what I want when I wanna And I want ya  Bad bad news One of us is gonna lose Im the powder youre the fuse Just add some friction  You are my strange addiction You are my strange addiction My doctors cant explain My symptoms or my pain But you are my strange addiction  quotIm really really sorry I think I was just relieved to see that Michaels Scarn got his confidence backquot quotYeah Michael the movie is amazingquot quotIts like one of the best movies Ive ever seen in my lifequot  Deadly fever please dont ever break Be my reliever cause I dont self medicate And it burns like a gin and I like it Put your lips on my skin and you might ignite it Hurts but I know how to hide it kinda like it Teh  Bad bad news One of us is gonna lose Im the powder youre the fuse Just add some friction  You are my strange addiction You are my strange addiction My doctors cant explain My symptoms or my pain But you are my strange addiction  Bite my glass set myself on fire Cant you tell Im crass Cant you tell Im wired Tell me nothing lasts like I dont know You could kiss my asking about my motto  quotYou should enter in festivals or carnivalsquot quotThoughts Pretty good reactionquot quotPretty coolrightquot  You are my strange addiction You are my strange addiction My doctors cant explain My symptoms or my pain But you are my strange addiction  quotDid you like it Did you like thatquot quotUm which partquot   
Mac Miller,2011,Blue Slide Park,https://www.azlyrics.com/lyrics/macmiller/upallnight.html,rap,iIntro x4i Fill it up fill it up  iVerse 1 Mac Milleri Let me get another cup please I aint drivin home so you can have my keys Got a bunch of tricks all hidden up my sleeve So Im a get drunk wont be leavin til 3 Yea I got a reputation of gettin wasted Everything is sight homie we aint tryna save shit Leave the spot dizzy so no I cant see bitch  Sexy bartenders always get a really mean tip Lifes so good please enjoy it End of every night when your heads in the toilet Yeah we party hard give a fuck about employment Kill the whole bottle well be spinnin like a coin flip We aint goin home no time soon Im on shot number 4 times 2 Stand by the keg let the host find you Gettin nice Ill be up all night We stayin up all night  iHook x4i I aint got shit to do tomorrow tomorrow We up all night  iBridge x2i Drink drink drink drink Drink drink drink drink Drink til we cant no more  iVerse 2 Mac Milleri Head starts spinnin and my legs get wobbly Every mornin wake up liquor in my coffee Yea Im tryna party find a open house crib Screw the law we just some motherfuckin kids Never listen to nobody who was tryin to tell me quotnoquot Cause I got no problem being way outta control Got these ladies go crazy at every single show But you aint drunk enough until you takin off your clothes Not me you can do you Do some crazy shit thats poppin up on Youtube Finna rock out I aint talkin U2 Passing out waking up without shoes Live life on the edge sharper than a razor Like my liquor straight I dont ever need no chaser Have a good time aint no reason we should fight Party with me we stayin up all night We stayin up all night  iHooki  iBridge x2i  iOutro x7i Fill it up fill it up  We stayin up all night  iHooki  iBridge x2i   
DREAMERS,2016,This Album Does Not Exist,https://www.azlyrics.com/lyrics/dreamers/tothefire.html,Rock/Alternatif,What was this I see Burning my eyes and calling to me Pulls like gravity Using me up no time to grieve  ii Baby theyre yours to steal Come on take the wheel We can go anywhere  No I cannot go to the fire I cant deny Burn me alive go to the fire to see your lies To the fire to the fire  Cant I cant get free The damage is done you did it to me Oh to hell with me Capture my heart I give it freely  Falling ii baby I want it all You were my rise and fall Come on and cure my pain  No I cannot go to the fire I cant deny Burn me alive go to the fire to see your lies To the fire to the fire To the fire to the fire  iVocalizationi  No I cannot go to the fire I cant deny Burn me alive go to the fire to see your lies To the fire to the fire To the fire to the fire   
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/fuckemall.html,rap,I have a vision that had to give to subtracted limits If everything was gone tomorrow who would miss it And if I packed my bags and moved away who would visit If you knew it you should say who would listen Yea Im talkin bout a new religion Something to feed off we search for it like groups of pigeons Kinda futuristic yea its cool we different Cause what I dos terrific Im just hopin you could feel it Yea so tell me if you can Are you numb enough Or can you listen in I lose it all to show em Ill get rich again But matter fact fuck that cause I dont give a damn You see its simple when its only cigarillos and the world dont want shit from you You dont expect it from a little man Fuck empty my glass is filled Counting roses daisies and daffodils chill  Get your money Get your money Fuck em all Fuck em all Every day could be gone tomorrow What if its gone tomorrow What if its gone tomorrow Get your money Get your money Fuck em all Fuck em all Get your money Get your money Fuck em all Fuck em all Every day could be gone tomorrow Every day could be gone tomorrow So get your money So get your money Fuck em all Fuck em all  I say my prayers but I dont know who they to Layin on my back lookin through the roof Just tell me am I gettin through to you Stickin to it superglue it make it beautiful Fuck what am I missin Speak to your soul so shut up and listen Give me a reason to pop Getting me goin and lettin me stop Head to the top its better they not Call me in forty so they dont need shots I got a girl we in love She my money she my drugs This my pain this my pleasure Last forever keep me up Late at night tell me its alright I believe her I dont question she who knows me best I know you wouldnt either Something happened when I see her Its right out of a fairytale Got some shit she goin through it Its something that she handle well Life a bitch but she my bitch Gold Rollie and its timeless yea  Get your money Get your money Fuck em all Fuck em all Every day could be gone tomorrow What if its gone tomorrow What if its gone tomorrow Get your money Get your money Fuck em all Fuck em all Get your money Get your money Fuck em all Fuck em all Every day could be gone tomorrow Every day could be gone tomorrow So get your money So get your money Fuck em all Fuck em all  We all wanna know what to do in this world when it seems theres nothing left And we dream just to dream but we dont know exactly how to get there yet And we all wanna know what to do in this world when it seems theres nothing left And we dream just to dream but we dont know exactly how to get there yet  Get your money Get your money Fuck em all Fuck em all Every day could be gone tomorrow What if its gone tomorrow What if its gone tomorrow Get your money Get your money Fuck em all Fuck em all Get your money Get your money Fuck em all Fuck em all Every day could be gone tomorrow Every day could be gone tomorrow So get your money So get your money Fuck em all Fuck em all   
Mac Miller,2011,"I Love Life, Thank You",https://www.azlyrics.com/lyrics/macmiller/ilovelifethankyou.html,rap,Alright then bitch Ha yeah uhhhhh A million mothafuckin fans on that ass biotch Feels amazin Ladies and gentlemen Ive always been the same kid but now Im famous And I aint even have to change shit  iVerse 1i Hey yo they keep on sayin this dude back this dude back But I dont sound like this dude bitch Im Mac Now these girls all tryna suck my dick I rap I may let her if Im sippin that yak Yeah too fly submarine in the sky Cant go out in public I better get a disguise Its better to be yourself dont ever just slip a lie While Im drivin with the top down listenin to Plies Chicken wings and fries Im in love with all the simple things Little things soldiers be around always bickering I got some money threw some diamonds on a pinky ring Thats why your favorite girl probably on my ding a ling Teeth blunts with peanut standin on a tree stump Rappers need to keep up my bitches double D cup She fucks but she aint no slut and she know that She freeze up livin in the moment get a Kodak Hold that wait for it to flash get the picture I aint doing much just out on this adventure Bus around the country but Im travelin the world With all these rappers that be hating like Im battlin with girls  iHooki Hey yo this where the hook be But I aint got no hook you pussy I said this where the hook be But bitch I aint got a fucking hook you pussy Yeah bitch that could be a hook You know what Ima rap If its OK with yall And you can tell me if it was nice  iVerse 2i Hey yo I kinda want a fur coat kinda want a grill She met me at the party now she kinda want to chill I aint on no pills just a little weed molly and lean Yeah I did a couple drugs now they callin me Sheen This was all a dream just a week ago now I got a heap of dough I keep a ho that always got some weed to roll All these rappers wack but I dont ever see em close The illest mothafucka in it we dont need to vote Cause I dont give a fuck what yall think And I dont give a fuck what that dude on that blog think Yeah I seen hay been to court in 3 states Had to deal with cheapskates who always want a free play You hold the weight of the world I bet your knees break Put my dick in a bitch hand keepsake You cant keep that fuck off my case You can keep some residue if I bust on your face Im just playin mistakin this Asian Always been amazin since days Ive been hangin In ancient places now the kid famous And he aint even have to change shit biatch  A million motherfuckin fans Just want to take a second to thank yall you feel me Thanks for fuckin with the kid from day one You know what Im saying Blue Slide Park November 8th Ill see yall then alright Chyaa  Suck my dick Hahahahaha We should keep that Ohh shit it worked again Biotch So I just threw this fuckin mixtape together cause I love yall How nice am I   
