Artiste,Annee,Album,Url,Style,test
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/wearmyhat.html,rap,I used to tell her keep her hands up off my hat But now she think she got it like that I used to tell her keep her hands up off my hat Mmm I think she think she got it like that  Baby you could wear my hat Just make sure you give it back Baby you could wear my hat If you got somethin to match  Baby you could wear my hat just twist it to the back We drinkin out the bottle while you sittin on my lap Then we could go outside let me take you for a ride With the top down show you off to people you my prize Nothin like a girl who likes to wear a pair of Nikes Shinin like my high beams cooler than some ice tea Yeah I got a female who like to send some pictures to my email Professional with shop and you would think she worked at retail Snapbacks make âem look so cute and that girl know how to blow Somethinâ like she played the flute That long hair and itâs fallinâ down her back I put on my hat and she reach and try to snatch it Baby you be hotter than a match stick bad bitch  Make a snapback look fantastic but sorry you canât have this She smiled big kissinâ on my cheek Baby you could wear my hat make sure you give it back to me  Baby you could wear my hat Just make sure you give it back Baby you could wear my hat If you got somethin to match  Baby you could wear my hat Baby you could wear my hat Just make sure you give it back Just make sure you give it back Baby you could wear my hat Baby you could wear my hat If you got somethin to match If you got somethin to match that  She like to play her stupid games with me She never seem to have enough She brought some friends for whoever came with me So my homies sayinâ thatâs whatâs up And I hear her nameâs pretty from different continent Tellinâ me sheâs single but to tell the truth Iâm not convinced Itâs all good Iâm used to boyfriends always talkinâ shit Thinkinâ that they players but Iâm coach call me Popovich Baby I ainât doctor rich but Iâll probably show you a good night When girls come out with me they make sure that they look right She used to be so grounded all of a sudden she took flight And we ainât seen her since so tell me what does that look like Iâm the type to bring you right back down to earth And for what itâs worth Iâll put that Louis on your purse She like to wear my hat make me laugh so Iâm guessinâ she a keeper I think she stole it though I keep tryinâ to reach her  Baby you could wear my hat Just make sure you give it back Baby you could wear my hat If you got somethin to match  Baby you could wear my hat Baby you could wear my hat Just make sure you give it back Just make sure you give it back Baby you could wear my hat Baby you could wear my hat If you got somethin to match If you got somethin to match that  I used to tell her keep her hands up off my hat But now she think she got it like that I used to tell her keep her hands up off my hat Damn I think she think she got it like that   
Slipknot,1999,Slipknot,https://www.azlyrics.com/lyrics/slipknot/scissors.html,metal,I play doctor for five minutes flat Before I cut my heart open And let the air out Three bugs a pound of dust Some wind spilled before me In the strangest manner that had Broke away my tear spout  As I lie there With my tongue spread wide open A black widow had offered me A sweetheart tube As I injected The candid heart that I selected She said dont hesitate Just do what you want to do to me  Its hard to stay between the lines of skin Just cause I have nerves dont mean that I can feel I wasnt very much fun to be with anyway Just let the blood run red cause I cant feel  Its hard to stay between the lines of skin Just cause I have nerves dont mean that I can feel I wasnt very much fun to be with anyway Just let the blood run red cause I cant feel  Biding my time until the time is right Biding my time until the time is right Biding my time until the time is right Biding my time Its time  Biding my time until the time is right Biding my time until the time is right Biding my time until the time is right Biding my time Its time  Biding my time until the time is right Biding my time until the time is right Biding my time until the time is right Biding my time Its time  Biding my time until the time is right Biding my time until the time is right Biding my time until the time is right Biding my time Its time  Biding Biding Biding Biding  Someone in behind me Someone inside me Everyone against me Everyone beside me Clawing away The pieces Scratching away The abscess One more Two more Everyone once more One more Two more Everyone once more Inside the faces that I hide from you I want to see you spread before me You are the only one that I would rather see Before me  You want it You need it You want it You need it You want it You need it You want it You need it  Dont lie I die you lie I lie Oh why I dont want you to pay anyone when I die  I wanna die Id rather die I wanna die You purge You burn You purge I dont need you anymore I dont need you  It is time It is time It is time It is time It is time It is time It is time It is time It is time It is time It is time It is time   
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/snooze.html,rap,iVerse 1i Get some brand new kicks Couple hundred on the jeans I been spendin all this money got me feelin like a g Hand me down gear some shit you never seen Droppin three stacks now so fresh so clean See we never coulda dreamed of All of the shit me and my team does Girls see me like damn you look good now you cleaned up Feelin fresh got my teeth brushed Ima new kid been waiting to do this They hatin up on my plate got some steak and its rocris Been feelin like a true pimp Biatch Itâs 05â² Iâm the steelers you the seahawks This weed I keep hittin makin me cough Jolly giant Iâm jack smokin the bean stock I get hoes in boat shoes Now I wonât lose welcome to the old school bitch  iChorusi Now my clothes look cleaner And my kicks look fly We be buyin more reefer so my crew gettin high Now the girls keep callin and the money keep comin I be jumpin off the bridge but Ima hit the ground runnin When the fuck will I wake up I ask em when the fuck will I wake up Cause every single day their suttin new to do So Ima keep on dreamin hit snooze  iVerse 2i Hit snooze I aint tryna wake up yet Ima keep on dreamin be the straight up best And Iâm blessed Everyday and Iâm getting straight up fresh My homies like Mac damn you get your cake up yes I did Thatâs the life I live I grind all day High School sellin mixtapes in the hallway I bet they never thought Iâd be this cool Now they understand why I skip school Had my dreams wasnât worried at all This from gettin bored I go splurge at the mall I got money I got bitches I got everything they dreamin of and I aint done shit yet This major leagues big business Used to have a wish list Now I just give gifts Shit would make me happy Hereâs how to reach me You can get at me  iChorusi Now my clothes look cleaner And my kicks look fly We be buyin more reefer so my crew gettin high Now the girls keep callin and the money keep comin I be jumpin off the bridge but Ima hit the ground runnin When the fuck will I wake up I ask em when the fuck will I wake up Cause every single day their suttin new to do So Ima keep on dreamin hit snooze  When the fuck will I wake up I ask em when the fuck will I wake up Cause every single day their suttin new to do So ima keep on dreamin hit snooze  Now my clothes look cleaner And my kicks look fly We be buyin more reefer so my crew gettin high Now the girls keep callin and the money keep comin I be jumpin off the bridge but Ima hit the ground runnin When the fuck will I wake up I Ask em when the fuck will I wake up Cause every single day their suttin new to do So Ima keep on dreamin hit snooze   
Mac Miller,2011,"I Love Life, Thank You",https://www.azlyrics.com/lyrics/macmiller/allthat.html,rap,iBun Bi The people think its all about the fame And the money and the status and the game But its deeper than all that  iMac Milleri They just want the women and the cars Getting high so they can chill with some stars But its deeper than all that  iBun Bi They thinking that its all about the shows And the chains hanging down on your clothes But its deeper than all that  iMac Milleri Were here to change the world with this thing called rap Homie believe me its all that  iVerse 1 Bun Bi I got that money on my mind the grind And the ability the knowledge and the knowhow Stamina and agility Soon as I step in the facility these haters start Testing my civility Im telling you They killing me some of them feeling me And some of them be grilling me but I just blow my kush smoke up to the ceiling g Yeah and take a toke of the swisher smoke They got the paint and the brush but not the picture loc What is an emcee if he cant rap Just a monkey with a mic just waiting to get slapped What is a dj if he cant scratch The one rotten apple thats spoling the whole bag What is a bboy if he cant break Might as well do the dougie or even the harlem shake And what is a graffiti artist if he dont tag No homophobia but hes a fag Cause its deeper than all that  iHooki  iVerse 2 Mac Milleri One time for the world cause we do it for yall That logo light up in the sky when the studio call Moving the crowd get em loud without a gimmick Spit with a golden ticket Im whipping it up in minutes My feet up in this game Rapping even made a divot Dont worry about the critics If its happening now forget it For my heart is where I give it Stay thinking about the future When Im rich Im a call my mom before I call the movers These haters are just losers Hate to see you winning Gave my the beginning Im in it for extra innings Here to change the world like a change clothes Wouldnt mind a little bankroll pesos But Iquotm right here for way more What is somebody if they cant love A hater someone give em a hug We here to change the world with this thing called rap And homie believing is all that   
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/sunlight.html,rap,iIntroi Uhhhahhh Top of the morning to you You know its been so dark outside That I figured Id turn a couple motherfuckin lights on real quick  iVerse Mac Milleri Uh I aint talkin bout nothin with a flow so disgutin Ashtray by me that I gotta dump my guts in Need substance feed it to the public No one gon touch it like my poppys old musket Roll up to the function eatin all the Funyuns Sentence keep runnin word the double E Cummings People say to me that it doesnt mean nothin Bumble bees buzzin cause the trouble needs lovin Wonder who really give a fuck what I have to say Those are people that which I dedicate this rap today If I have to Im a crack your face Monday to Saturday Im actin like a basket case While Sunday Im goin golfin with my Callaways Or watchin football word to Joey Galloway Take a shower start singin like Al Green From outside it probably soundin like some loud screams Always had child dreams and nightmares My music like the airport I hop on a flight there Wana go to Monaco to see what its like there Roll up in a pair of Nike Airs just like Yeah Wassup here I am lookin in the mirror and All I see is me Im in peace Go rent out a penthouse forget all my problems The things I regret now be gone by the mornin My life is startin Im ready as I ever been Pencilin my schedule that I gotta move on from mistakes Number 1 albums always givin you mixtapes And thats what Im a do until Im richer than Bill Gates It aint all about money for me though I do this for the people who need a boost in their ego Work a lot Im an addict not a fiend though Get up get out and get somethin word to Cee Lo Bottles of Cleco a couple of Cristal May head to LA like Im Chris Paul Bout to go platinum off of missed calls So all of yall can lick balls  Yeuhhh Just you know  iHooki Run from the dark Into the light You know you know youre gona find your way out Run from the dark Into the light Ohwoah you know youre gona find your way Thats right into the sunlight ix4i   
Justin Bieber,2015,Purpose,https://www.azlyrics.comtps://www.azlyrics.com/lyrics/jacku/wherearenow.html,pop,
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/vitamins.html,rap,Well  Take your vitamins  Well I was on my way to meet up with this woman that I met the other day While I was on my break smokin cigarettes I hit her up she had some weed and told me quotcome through we should smokequot Bring a pair of Lungs dont bring no money baby I aint broke So Im walkin up the stairs to the porch Knocked against the door heard some feet against the floor The door had opened up and it was her She told me hurry come right in Leave your shoes up by the FRONT CAUSE we just put new carpets in She asked me bout my day and sat me down told me we should have some fun There aint nobody around She got this crazy pill the other day when she was on her way to work Told me it will make my problems go away and fix the hurt That I had well that dont sound bad down the hatch Kinda nervous just relax she said rubbing on my back Well I aint really into drugs but fuck it Im a take a trip and Im a love it love it  I dont know what happened to me But as soon as it hit me I was fuckin free It took me to somewhere off the map And I dont think Ill ever find my way back  Well I left right after that and started driving to my house where I reside I was high and possibly a little fucked up in my mind Cant remember where I live it aint like I just bought this house I said fuck it took a breath opened my door and just jumped out And its funny cause I didnt even hit against the road I just went right through the ground and started floatin on my own I see colors different colors like they glowin in the light They was glowin like they glowin in the dark but it was bright Thats alright this shit crazy what the fuck she had me take If this kill me Im a come back haunt her every single day As I wait sittin somewhere that Ive never seen Feel like Im forever dream just imagine set a scene Power in imagination got all my surroundings changing Found a place to drown my brain to something like its outer space But nothing like the pictures of the astronauts they show me back at school When they told me drugs were bad oh man oh man they had me fooled  I dont know what happened to me But as soon as it hit me I was fuckin free It took me to somewhere off the map And I dont think Ill ever find my way back  iExcerpt from quotRequiem For A Dreamquoti Im somebody now Harry Everybody likes me Soon millions of people will see me and theyll all like me Its a reason to get up in the morning Its a reason to smile It makes tomorrow alright   
Slipknot,2008,All Hope Is Gone,https://www.azlyrics.com/lyrics/slipknot/execute.html,metal,It appears that we have reached the Edge that zenith where stimuli and comatose collide Forty years ago THE MAN proclaimed the Age of the Gross to be upon us and even though THE MAN was destroying our heritage and insulting our intelligence that era has become very real We labor for pleasure and abhor the guilt of pressure My generation will go down as the architects of contemporary disgust Some have fought and died Others have allowed the strong to be butchered for a price they themselves dont care about and will never understand I myself am beleaguered by the selfish face of a kind of man that is NOT MANKIND Distrust in information Fundamentalism of opinion Catastrophic boredom and a fanatical devotion to that which DOES NOT MATTER Where is your glory now people Where are your gods and politicians Where is your shame and salvation You Rage For No Reason Because You Have No Reason  WHAT HAVE YOU EVER FOUGHT FOR WHAT HAVE YOU EVER BLED FOR THE FACE OF THE EARTH IS SCARRED WITH THE WALKING DEAD THE AGE OF THE GROSS IS A LIVING VIRUS THIS IS THE FUTURE YOU HAVE CREATED THIS IS THE WORLD YOU HAVE SET ABLAZE ALL YOUR LIES ARE COMING TRUE ALL FREEDOM IS LOST ALL HOPE IS GONE   
Eminem,2009,Relapse,https://www.azlyrics.com/lyrics/eminem/medicineball.html,rap,Oh my goodness What have I done Oh no I cant believe it Its like Ive got the whole world in my palm And Im ready to drop bombs  Welcome to the Slim Shady Mecca Rebecca Its the village in New York right next to the Tribeca Thats my sector Homosexual dissector Come again rewind selector  I said nice rectum I had a vasectomy Hector So you cant get pregnant if I bisexually wreck ya Hannibal Lecter into guy sex and I bet ya I tantalize ya in less than five seconds I get ya  They say once bitten and twice shy Well lie next to the guy With nine ecstasy pills and five extra boxes of ribbed condoms in quantities Why yes sir I took the rest of the Lunesta pills from my dresser  Thats my kinda vibe what else should I try Lester Dropkick the bitch before her second trimester Perform the home abortion with Dexter Then I guess Ill dig her fetus out With a wire hanger then digest her  I guess its time for you to hate me again Lets begin now hand me the pen How should I begin it and where does it all end The world is just my medicine ball youre all in  I said I guess its time for you to hate me again Lets begin now hand me the pen How should I begin it and where does it all end My medicine ball youre in my medicine ball friends  All my West Side bitches throw it up Put a balloon inside your pussy queef and blow it up Man I think that he just fell off the deep end sure enough So you better change the station to keep from throwing up  Man you seen it all before youre all too familiar with it Theres a penis on the floor and two balls so you know who did it You know you with it girl dont front oh no you didnt I wont rape all the Pussycat Dolls Nicole you kidding  Ill pee on Rihanna See man I do what I wanna Spray perfume in the sauna room Crazygluing Madonna To the LaZBoy sofa Fold her in two then sit on her Imagine a visual for that man  Who wouldve thought I could ever be such a relentless prick Unleashing his vengeance But the chicks so old She looks like she outlived a life sentence I never meant this rhyme to be so offensive If you werent so defensive It wouldnt be Youre so sensitive  I guess its time for you to hate me again Lets begin now hand me the pen How should I begin it and where does it all end The world is just my medicine ball youre all in  I said I guess its time for you to hate me again Lets begin now hand me the pen How should I begin it and where does it all end My medicine ball youre in my medicine ball friends  Put Christopher Reeves on a unicycle with a kickstand Kick it up and push him and lead him right into quicksand Here you need a hand big man grab hold of this branch With both hands man they dont understand Im just a sick man  Now everybodys pissed at me like its my fault His name rhymes with so many different words Jeeze So one last time Mister Christopher Reeves Wont you break it down for me and just spit the verse please  Eminem Im coming to kill you Always hated you and I still do Youll never fill my shoes My Superman costume Doesnt even fit you they dont feel you  Youre taking this shit too far Who dyou think you are Hang my suit up in the armoire Every day I hate you more and more Throw down the cardboard Lets breakdance if you think youre hardcore  I guess its time for you to hate me again Lets begin now hand me the pen How should I begin it and where does it all end The world is just my medicine ball youre all in  I said I guess its time for you to hate me again Lets begin now hand me the pen How should I begin it and where does it all end My medicine ball youre in my medicine ball friends  The world is mine   
Falling In Reverse,2013,Fashionably Late,https://www.azlyrics.com/lyrics/fallinginreverse/selfdestructpersonality.html,metal,There is a price that we all must pay Im really sorry for the mess that I have made So can you tell me what will you do When everything youve know turns right around on you  Ive been through a hell of a lot you let them nail me to your cross No matter who what where or when Ive always went down for all your sins  My daddy told me not to bite my tongue I hate my mama cause she left me with no love I bottle it up I sweep it under the rug hate my mother If all the good things got to come to an end Then were living in a world where the evil wins Im obviously pessimistic cynical hypocritic mess  Yeah  Selfdestruct personality Wont discuss my responsibility I am always walking on the final verge Im killing myself but I am not a murderer  Ive been through a hell of a lot you let them nail me to your cross No matter who what where or when Ive always went down for all your sins  My daddy told me not to bite my tongue I hate my mama cause she left me with no love I bottle it up I sweep it under the rug hate my mother If all the good things got to come to an end Then were living in a world where the evil wins Im obviously pessimistic cynical hypocritic mess  i2xi Never gonna be the only thing that matters in my life when everything around me has failed Who knows what the future brings but eventually the truth will prevail Its moments like these when you really gotta think about the broken dreams that you sell Tick tock on your head it goes where it stops who knows like a carousel  My daddy told me not to bite my tongue I hate my mama cause she left me with no love I bottle it up and sweep it under the rug hate my mother If all the good things gotta come to an end Then were living in a world where the evil wins Im obviously pessimistic cynical hypocritic mess  i5xi Never gonna be the only thing that matters in my life when everything around me has failed Who knows what the future brings but eventually the truth will prevail Its moments like these when you really gotta think about the broken dreams that you sell Tick tock on your head it goes where it stops who knows like a carousel   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/takinshots.html,rap,Drinkin all night but we aint done yet yet Waitin on the plug but he aint come yet yet Still need somethin Put your bank on it bank on it Got a big bag with a Bape on it big bag Party aint over if they say somethin say somethin No sleep til Ive seen three suns three suns Party gon end with a threesome threesome Raw dog prolly have three sons Chasin the Perc with somebody that shit never lets me down uhm They go to work for some money we make it from actin out uhm Grrrrrah we takin shots right now shots right now Grrrrrah yeah we takin shots right now shots  See me in a Rari goin vroomvroom skrrt skrrt Sexy motherfucker in a cartoon Saint Laurent 40 on a new suit Sippin Bud Light thats a new cruise Baby bust it open like woohoo The diamonds got cut like a booboo Pockets so fat rock a muumuu Me and Dre came for the pum pum Drippin drippin drippin women tryna take my millions Help my bro with Hannah since Im Jason Williams Heard that theres a party I might pay a visit visit Thats a moment hopped out frog like ribbit ribbit skrrt  Drunk when I walked in the door so fuckin high like quotHelloquot I told her pour me some more then she went right for the blow the blow 30 more girls wanna roll lets get this bitch on the road on the road Already losin control this is the life that we chose  Drinkin all night but we aint done yet yet Waitin on the plug but he aint come yet yet Still need somethin Put your bank on it bank on it Got a big bag with a Bape on it big bag Party aint over if they say somethin say somethin No sleep til Ive seen three suns three suns Party gon end with a threesome threesome Raw dog prolly have three sons three sons Chasin the Perc with somebody that shit never lets me down uhm They go to work for some money we make it from actin out uhm Grrrrrah we takin shots right now shots right now Grrrrrah yeah we takin shots right now shots  Frontin on me but you love it love it Tryna act like you above it bove it Everybody know you wanna rub it rub it Have you ever done it in public Sippin all night let it rotate Baby just for the night you my soulmate Mixin vodka with the champagne Tell me how much liquor can a man take How many records have I sold I dont even know cant keep count nope You know that Ive been on a roll Celebratin life when I come around come around Sippin all night sippin all day Brought the beerbong out like a tailgate Holdin big words that I cant say Got me speakin drunkanese can you translate  Drunk when I walked in the door so fuckin high like quotHelloquot I told her pour me some more then she went right for the blow the blow 30 more girls wanna roll lets get this bitch on the road on the road Already losin control this is the life that we chose  Drinkin all night but we aint done yet yet Waitin on the plug but he aint come yet yet Still need somethin Put your bank on it bank on it Got a big bag with a Bape on it big bag Party aint over if they say somethin say somethin No sleep til Ive seen three suns three suns Party gon end with a threesome threesome Raw dog prolly have three sons three sons Chasin the Perc with somebody that shit never lets me down uhm They go to work for some money we make it from actin out uhm Grrrrrah we takin shots right now shots right now Grrrrrah yeah we takin shots right now shots   
Motionless in White,2012,Infamous,https://www.azlyrics.com/lyrics/motionlessinwhite/infamous.html,Rock\Alternatif,Listen up now motherfuckers this is how its going to be And I dont give a single fuck if you like it or not Your picture perfect enemy has become the anomaly Yeah try all you want but you wont figure me out  Be careful what you wish for you just might get it Set fire to your lungs and leave you choking on the ashes Youre wasting all the oxygen blackballing but you cant stop falling Call me a faggot stand up now who looks more threatening  Never asked to be model citizen for your decor Even if you played the part I wouldnt fuck you for the score So step up to the plate and take your best fucking shot But it will never break the skin cause I am something that youre not fool  I dont care what you have to say it makes no difference La la la la lala Its all because of you were fucking infamous  Im not looking for a savior I have all that I need And I dont give a single fuck if God likes it or not Your picture perfect life you see is quite so fucking disgusting I put all my faith in your quotOne Two Threequot  Be careful what you wish for you just might get it Set fire to your lungs and leave you choking on the ashes Youre wasting all the oxygen blackballing but you cant stop falling Call me a faggot stand up who looks more threatening  I never asked to be model citizen for your decor Even if you played the part I wouldnt fuck you for the score So step up to the plate and take your best fucking shot But it will never break the skin cause I am something that youre not fool  I dont care what you have to say it makes no difference La la la la lala Its all because of you were fucking infamous  Were fucking infamous Were fucking infamous La la la la lala Were fucking infamous  Now Im your model citizen nail me to a cross Crucify me for my sins and let my body rot I said this before and now Ill say it again quotOpen your mind before your mouth and get the fuck out of my wayquot  I dont care what you have to say it makes no difference La la la la lala Its all because of you were fucking infamous  Were fucking infamous Were fucking infamous   
Justin Bieber,2009,My World,https://www.azlyrics.com/lyrics/justinbieber/firstdance.html,pop,iUsheri Its your chance take her hand to the floor Fellas its the moment youve been waiting for Girl if you see something you like then let em know Ladies I know youre ready Cause you only got one chance for your first dance Yeah yeah you never forget your first dance So take advantage of the slow jam Tell em JB  iJustini When I close my eyes I see me and you at the prom Weve both been waiting so long For this day to come Now that its here Lets make it special  I cant deny Theres so many thoughts in my mind The DJ is playing my favorite song favorite song Aint no chaperons chaperons This could be the night of your dreams  Only if you give give the first dance to me Girl I promise Ill be gentle I know we gotta do it slowly If you give give it give the first dance to me give it to me Im gon cherish every moment cause it only happens once once in a lifetime  I couldnt ask for more Were rocking back and forth Under the disco ball Were the only ones on the floor I cant deny  So many thoughts in my mind The DJs playing my favorite song favorite song Now were all alone all alone Heres the opportunity  Only if you give give the first dance to me Girl I promise Ill be gentle I know we gotta do it slowly If you give give it give the first dance to me give it to me Im gon cherish every moment cause it only happens once once in a lifetime  Everybody says we look cute together Lets make this a night the two of us remember No teachers around to see us dancing close Im telling you our parents will never know Before the lights go up and the music turns off Thats the perfect time for me to taste your lip gloss Your glass slippers in my hand right here Well make it before the clock strikes nine  If you just give give your first dance to me Girl I promise Ill be gentle But we gotta do it slowly If you give give give the first dance to me give the first dance baby Im gon cherish every moment oh oh oh Cause it only happens once once in a lifetime  iUsheri Its your chance take her hand To the floor to the floor Girl if you see something you like then let him know Cause you only got one chance Your first dance So take advantage of the slow jam yeah man  iJustini If you give give it give the first dance to me give it to me Im gon cherish every moment Cause it only happens once once in a lifetime   
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/america.html,rap,In a room filled with holographic images Path is limitless death thats ridiculous Im a live forever cause a legend never die See the world is simple but complex in the design I spent some time just thinkin Where did that get me High more drinkin Now my head empty So can it last a couple minutes more Pain a funny thing when you cant figure out the source Bear witness while Im checking bitches off my hit list Try and understand the fuckin message I encrypted Ancient halucinatin visions of utopia Until I figure out the perfect world the lonely one Never hold my tongue vocal is a loaded gun And Im a shoot somebody in the face if theyre too slow to run Mac Miller Im the only one But Im the coldest one this is pandemonium  Got my middle finger up with a cup And a dutch split hands on my nuts While Im wildin out in public Welcome to America Motherfucker welcome to America ix2i  Still in a room filled with holographic images Crushing information into powder then Im sniffin it Directly to my head never sleep or use my bed I learn that the future death of you adjusting to the fed Might head to Budapest just to get a Gucci vest Hop into a jag get some rest to the things of stress G this is what I do the best Nothing that you got except the bullet gettin through my chest Save hard a brave heart a warrior I take caution stay far from coroners I heard some corny words said about my music though Talkin all that shit sound exactly like a groupie hoe Most dope got you hooked yellow roofie oh First you lose you mind then you lose your soul So what you talkin about Given youre out of options American border pipper but formal above and beyond Medal of Honor  Got my middle finger up with a cup And a dutch split hands on my nuts While Im wildin out in public Welcome to America Motherfucker welcome to America ix2i  Yo chick live in Pittsburgh bet I steal her Said Im on my way to Mac Miller Comin up in a world full of killers Ill be shaded up at the villa With a girl that know that know what the deal is Yeah they know I came from the illest City on a map we dont know that Release young rap go getters of America Bad chick get tossed around like the merry go CV and Mac meezy takin off them PJs We the future so every night is a new day Sittin in the studio chain on my hat low Young visionaries and we sellin out the rap show I can trigger the wave in my sleep Name paved I feel like I am engraved on the beat Wake up shower get paid and repeat Spit one flow and got made on the streets Welcome to the land where you never stay for free Swag worth a mill drive cass but the deal badges  Got my middle finger up with a cup And a dutch put his hands on my nuts While Im wildin out in public Welcome to America Motherfucker welcome to America ix2i  Now to drop hot shit running out of patience nigga snot sick Rolling up the dankest loud plane going mach 6 Rise to the top and top a change the glocks in the stock Exchange that watch the price of the life on the block Drop insane you cant stop this rain Dope name drop in vane In hells sides a lake from tropic strange towards aqua strange Last week you was nothing boxers stain Everybody love him and chicks offered top for fame So the top I aim testin waters so up in the flow No deal but flow so real keepin in the scopes Sun got shine now he said he said but he never did but no Still facing Ls you would he the niggas wins was low What you think Im in this for Wont stop till the nigga who invented dope In the flow well be off by dropping prison soap Begging for forgiveness but the spinnins though Im record spittin in these flows Got it up as this snotty up in the stow   
Post Malone,2018,Beerbongs &amp; Bentleys,https://www.azlyrics.com/lyrics/postmalone/paranoid.html,rap,Never know when someone comes and tries to take my life Ive been sleepin with the 45 like every night In the whip I pray to God I dont see flashin lights God damn they right behind me And I wake up everyday I wake up every day With this anxiety And they know where I stay Got quotMalonequot on my plates And they followin me Two hundred bands under the floor of the kitchen A little more up in the walls and the ceilin Even family and friends started switchin Ever since I got that check seen em itchin  Eyes open I see you Im watchin you yeah More people wanna be you dont trust no one  Tell me why I can get no relief Wonderin when theyll come for me A paranoid man makes paranoid plans Ill do what I can but its out of my hands Strugglin just to find my peace  Sometimes feel like I got no friends Cant trust a soul like Im Snowden Right by the bed keep it loaded Lord have mercy if they broke in I dont ever sleep yeah Im wide awake If you try to pull up to my place Beam is gonna hit you a mile away I promise one of us gonna die today Helicopters in the sky No he cant escape the eyes Politicians and the lies Tell me whats the point in pickin sides  Tell me why I can get no relief I cant get no sleep Wonderin when theyll come for me A paranoid man makes paranoid plans Ill do what I can but its out of my hands Strugglin just to find my peace  Ayy mind is runnin all day Cost me more than money and Im payin the price yeah I aint goin nowhere Killin myself so I can make me a life yeah Minute after minute never had a limit Woke up every mornin knew that I just had to get it Windows always tinted you aint lookin in it Either way I know theyll come for me again  Tell me why I can get no relief I cant get no sleep Wonderin when theyll come for me A paranoid man makes paranoid plans Ill do what I can but its out of my hands Strugglin just to find my peace   
Justin Bieber,2015,Purpose,https://www.azlyrics.com/lyrics/justinbieber/markmywords.html,pop,Mark my words thats all that I have Mark my words give you all I got In every way I will Youre the only reason why Oh I dont wanna live a lie Mark my words Mark my words  So you heard it all before Falling in and out of trust Trying to rekindle us Only to lose yourself But I wont let me lose you And I wont let us just fade away After all that weve been through Imma show you more than I ever could say  Mark my words thats all that I have Mark my words give you all I got In every way I will Youre the only reason why Oh I dont wanna live a lie Mark my words Mark my words  Ohoh ooh oooooha Oohoh ah   
Motionless in White,2014,Reincarnate,https://www.azlyrics.com/lyrics/motionlessinwhite/darkpassenger.html,Rock\Alternatif,Bring me the head rip the heart from my chest Cause the person that you knew that you loved is dead No cure so tonight is the night Im going back on the deals with the devil I signed Disappear into darkness  Somehow I will break and destroy you And reveal what was hidden in plain view This disguise was designed To deflect all that I couldnt show you  Shatter the glass step away from the crash I am slowly suffocating from the weight of my past No cure for I feel nothing inside Cause theres no black in the world dark enough to prescribe Born in blood  Somehow I will break and destroy you And reveal what was hidden in plain view This disguise was designed To deflect all that I couldnt show you  Im cursed right to the bone with apathy A guest in my own home is how I feel Dear sanity I miss you so come back to me quotThere are no secrets in life just hidden truths beneath the surfacequot Time is the enemy  When will I let go Time is the enemy I cant take this pain theres blood in the drain Now the urge is getting stronger and Im going insane Theres a monster in my head it couldnt be any clearer I am truly terrified by the man in the mirror  Somehow I will break and destroy you And reveal what was hidden in plain view This disguise was designed To deflect all that I couldnt show through  To the dearly departed Ill devour the fate you cant undo Disappear into darkness Born in blood Im not like you   
Mac Miller,2009,The Jukebox: Prelude To Class Clown,https://www.azlyrics.com/lyrics/macmiller/pahustla.html,rap,Yeah Haha Haha  They aint got it they aint got it like we do Getting honeys smoking piffs stackin cream too Its just the life of a PA hustla and yall mufuckas bustas They aint got it they aint got it like we do Getting honies smoking piffs stackin cream too Its just the life of a PA hustla and yall mufuckas bustas  Ok youre a goon whats a goon with no profit Broke as fuck sittin with an empty wallet One dude lemme come in boy I got this Everybody jumpin around like its a mosh pit I drop that hot shit you drop nonsense And my money long like the center for the rockets I get that cronic that cali weed roll a swisher pass to me Smash a beat work of art masterpiece Game on lock and key nobodys stopping me Got some haze and PatrÃ³n bout to pop a bean Now Im rollin like a 16 wheeler and my money fat like its 16th meal bra Your favorite rappers favorite rapper thats the game Im after Getting cheese like we play the packers cake and batter So be careful for your hook to the IV I be chillin in the P to the I T  They aint got it they aint got it like we do Getting honies smoking piffs stackin cream too Its just the life of a PA hustla and yall mufuckas bustas They aint got it they aint got it like we do Getting honies smoking piffs stackin cream too Its just the life of a PA hustla and yall mufuckas bustas  My swag official like a referee no one on the plane is stayin fresh as me Boy Im dressin clean denim jeans sittin low on my waist and haters get a cloud of smoke blown in they face My fam beside me fans behind me Sorry ma but its money over punani Im super fresh make your lady lose her breath Its hard not to take a ralphie but Ill do my best Rock your head and do your step move it to the left Where you can posted up in my Gucci vest Boy Im getting paid then Im getting laid Dont tell the hoes at the party that Im in 11th grade Aint nobody out there fresh my age and you best believe Thats why I got 20 honies sittin next to me Child celebrity gotta be me Cause my swag stayin clean like a washing machine Fuck yall  They aint got it they aint got it like we do Getting honies smoking piffs stackin cream too Its just the life of a PA hustla and yall mufuckas bustas They aint got it they aint got it like we do Getting honies smoking piffs stackin cream too Its just the life of a PA hustla and yall mufuckas bustas   
