Artiste,Annee,Album,Url,Style,test
Falling In Reverse,2011,The Drug In Me Is You,https://www.azlyrics.com/lyrics/fallinginreverse/goodbyegraceful.html,metal,Cant believe that I survived I fell so hard but Im alive Stood in front of the gates of Hell With a glass of ice water in my hand Lurking at the edge of my bed Get the fuck out of my head  Goodbye graceful Im so grateful Im so grateful You helped to change my wicked ways When I was in my darkest days And Im so thankful That you were able you were able To save me from the burning flames And make me who I am today  This dark cloud is still around My thoughts wander in and out And if I die before I wake Tell the Devil Im on my way Lurking at the edge of my bed Get the fuck out of my head  Goodbye graceful Im so grateful Im so grateful You helped to change my wicked ways When I was in my darkest days And Im so thankful That you were able you were able To save me from the burning flames And make me who I am today  Ive been running for the longest time I forgot where I have left my mind I have left my mind  Goodbye graceful Im so thankful you were able to come save me  Goodbye graceful Im so grateful Im so grateful You helped to change my wicked ways When I was in my darkest days And Im so thankful That you were able you were able To save me from the burning flames And make me who I am today  Picking up the pieces of my life up off the floor Searching for an open window or an exit door This boulder on my shoulder it got heavier and colder Til the day that I got sober now its slowly rolling over  To all the people Ive done wrong now I apologize To all the girls hearts I broke to tears I made them cry I know its been a while and you have traveled many miles To get away is not my style I wrote this song to make you smile  Picking up the pieces of my life up off the floor Searching for an open window or an exit door This boulder on my shoulder it got heavier and colder Til the day that I got sober now its slowly rolling over  To all the people Ive done wrong now I apologize To all the girls hearts I broke to tears I made them cry I know its been a while and you have traveled many miles To get away is not my style I wrote this song to make you smile   
Motionless in White,2012,Infamous,https://www.azlyrics.com/lyrics/motionlessinwhite/sickfromthemelt.html,Rock\Alternatif,I never cared you werent for me This edge is tried and true I never cared for you to stop Ive watched you play the fool Youre always one to disagree Only love for whats prescribed Its such a game to you This is your fucking life  Wasting away just for the craving A long for something else Fading your pictures on the floor will burn  I never wanted agony Tragic waste of life I only wanted you to see There is no after life  Theres no more hope for you In this paradigm No more love for you Ill say this one more time  Wasting away just for the craving A long for something else Fading your pictures on the floor will burn  She fell in love with herself She fell in love with her distance from life Sick from the melt I cant forget her body shuddering  I wont watch you burn   
Motionless in White,2007,The Whorror,https://www.azlyrics.com/lyrics/motionlessinwhite/schitzophrenicannibalisticsexfestcom.html,Rock\Alternatif,Go Your lips and skin they taste of sin  Youve got my back against the wall Youve got my hands around your throat Now watch the blood drip down your mouth You said lets dance Begging for mercy but nobody heard me I so tried to stop this but just couldnt help it Yeah  Got you right now on your way out  The only sin in our lives is to not ever have one So lets sin sin sin The only sin in our lives is to not ever have one So lets sin  Youve got my back against the wall Youve got my hands around your throat Now watch the blood drip down your mouth You said lets dance Begging for mercy but nobody heard me I so tried to stop this but just couldnt help it  Youve got your back against the wall Lets kiss the taste Youve got my hands around Of sin Youve got my back against the wall Now take away something which you love so much Youve got my hands around Again again  Step 1 The silence that your screaming Step 2 As Im tearing out your tongue Thisll be the last time last time That we ever play this game Step 3 Feast upon your insides Step 4 Drain the blood out from your veins Fuck your torn through lifeless body One last time  The only sin in our lives is to not ever have one So lets sin sin sin The only sin in our lives is to not ever have one So lets Lets sin The only sin in our lives is to not ever have one So lets sin sin sin Sin The only sin in our lives is to not ever have one Sin sin sin   
Bring Me The Horizon,2015,That's The Spirit,https://www.azlyrics.com/lyrics/bringmethehorizon/ohno.html,metal,You dont have to lie I know exactly where youve been Cause youre chewing off my ear while youre chewing on your chin  No were not on the level youre just off your face Its not a state of mind no your heads just in a state I may be on the outside but youre empty within Its getting kind of old now I think its time to pack it in  Dont call it a party cause it never stops Now one is too many but its never enough Dont tell me youre happy cause this isnt love So be careful what you wish for So be careful what you wish for  Who you tryna fool You know youre in over your head Cause youre holding onto heaven but youre hanging by a thread  And were not on the level youre just off your face Its not a state of mind no your heads just in a state I may be on the outside but youre empty within Its getting kind of old now I think its time to pack it in  Dont call it a party cause it never stops Now one is too many but its never enough Dont tell me youre happy cause this isnt love So be careful what you wish for So be careful what you wish for  Dont call it a party cause it never stops Now one is too many but its never enough Dont tell me youre happy cause this isnt love So be careful what you wish for  Dont call it a party cause it never stops Now one is too many but its never enough Dont tell me youre happy cause this isnt love So be careful what you wish for  Dont call it a party cause it never stops Now one is too many but its never enough Dont tell me youre happy cause this isnt love So be careful what you wish for   
Mac Miller,2009,The Jukebox: Prelude To Class Clown,https://www.azlyrics.com/lyrics/macmiller/lovemyname.html,rap,iChorusi Baby if I dont have money What Then I dont have a heart beat Thats right I know you gone love my name When you see it on the marquee In the neon lights See the neon lights In the neon lights See the neon lights In the neon lights I know you gone love my name I know you gone love my name  iVerse 1i I usually write rhymes in the blackberry But I went back to the pen for this one So Im a let my fingers do the talkin And she probably what they talkin bout Uhg Huh Girl you got to listen Uhhh Im in this situation where you got me sittin waitin And Im losin all my patience I just need a vacation Vacation Your friends all player hatin What Cause Im the one you always stay awake with and spend the day with Always wanna walk ya home And you hate the way my day to day is on the road Its okay Front row know every single song When she know she comin home with me she always bring her thong Bring her lingerie whatever moods she in But a movie in Got the lights dim We gone make love til nights end Have you callin up ya friends like oww I like him  iChorusi Baby if I dont have money What Then I dont have a heart beat Thats right I know you gone love my name When you see it on the marquee In the neon lights See the neon lights In the neon lights See the neon lights In the neon lights I know you gone love my name I know you gone love my name  iVerse 2i I know I take ya breath away darling Smooth playa treat you like a princess uh huh Cause love tricky like parallel parking Ah hah A business I wont invest But I show interest in that slim waist of yours And I smile when I see that pretty face of yours Givin you flavors that you aint even taste before We gone make love til you achin sore achin sore And baby dont worry Im a be rich Name in the neon lights In the neon lights So how about you give me that kiss Cause you dont want to sleep tonight Your one night love gone get swept off ya feet Yeah lets get undressed from your breast to ya feet breast to ya feet Light a cigarette just to stay awake Liquor got us bangin like a 808  iChorusi Baby if I dont have money What Then I dont have a heart beat Thats right I know you gone love my name When you see it on the marquee In the neon lights See the neon lights In the neon lights See the neon lights In the neon lights I know you gone love my name I know you gone love my name  iBridgei Throw your hands up people party all night Celebrate my name in the neon lights ix2i Throw your hands up You gone love my name ix3i You gone love my name Throw your hands up  iChorusi Baby if I dont have money What Then I dont have a heart beat Thats right I know you gone love my name When you see it on the marquee In the neon lights See the neon lights In the neon lights See the neon lights In the neon lights I know you gone love my name I know you gone love my name   
Bring Me The Horizon,2008,Suicide Season,https://www.azlyrics.com/lyrics/bringmethehorizon/itwaswritteninblood.html,metal,Goodbye my friend goodbye my love youre in my heart It was preordained that we should part and be united by and by united by and by Goodbye no handshake to endure Now theres nothing  It was written in blood It was written in blood It was written in blood Oh god written in blood It was written in blood It was written in blood Oh my god it was written in blood  Lets have no sadness furrowed brow Theres nothing new in dying now ix2i Though living is no newer ix2i And it was written in blood  It was written in blood It was written in blood It was written in blood Oh my god it was written in blood It was written in blood It was written in blood Oh my god It was written in blood On a suicide note  Like roses we blossom then die ix3i Like roses weve fallen apart ix2i Like roses we blossom then die ix3i Like roses weve fallen apart ix2i  Though living is no newer ix2i  It was written in blood on a fucking suicide note the day before he died  It was written in blood It was written in blood It was written in blood My god written in blood It was written in blood It was written in blood Oh my god It was written in blood  Like roses we blossom then die Like roses we blossom then die Weve fallen apart Fallen apart Weve fallen apart Fallen apart Fallen apart We fall like roses  Like roses ix2i Rosesix2 Like rosesix2i   
Eminem,2002,The Eminem Show,https://www.azlyrics.com/lyrics/eminem/cleaninoutmycloset.html,rap,Wheres my snare I have no snare in my headphones There you go Yeah yo yo  Have you ever been hated or discriminated against I have Ive been protested and demonstrated against Picket signs for my wicked rhymes look at the times Sick as the mind of the motherfucking kid thats behind All this commotion emotions run deep as oceans exploding Tempers flaring from parents just blow em off and keep going Not taking nothing from no one give em hell long as Im breathing Keep kicking ass in the morning and taking names in the evening Leave em with a taste as sour as vinegar in they mouth See they can trigger me but theyll never figure me out Look at me now I bet youre probably sick of me now aint you mama Imma make you look so ridiculous now  Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet one more time I said Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet  Ha I got some skeletons in my closet And I dont know if no one knows it So before they throw me inside my coffin and close it Imma expose it Ill take you back to 73 Before I ever had a multiplatinumselling CD I was a baby maybe I was just a couple of months My faggot father must have had his panties up in a bunch Cause he split I wonder if he even kissed me goodbye No I dont On second thought I just fucking wished he would die I look at Hailie and I couldnt picture leaving her side Even if I hated Kim Id grit my teeth and Id try To make it work with her at least for Hailies sake I maybe made some mistakes But Im only human but Im man enough to face them today What I did was stupid no doubt it was dumb But the smartest shit I did was take them bullets outta that gun Cause Ida killed him shit I wouldve shot Kim and him both Its my life Id like to welcome yall to quotThe Eminem Showquot  Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet one more time I said Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet  Now I would never diss my own mama just to get recognition Take a second to listen fore you think this record is dissing But put yourself in my position just try to envision Witnessing your mama popping prescription pills in the kitchen Bitching that someones always going through her purse and shits missing Going through public housing systems victim of MÃ¼nchausens Syndrome My whole life I was made to believe I was sick when I wasnt Til I grew up now I blew up it makes you sick to your stomach Doesnt it Wasnt it the reason you made that CD for me Ma So you could try to justify the way you treated me Ma But guess what Youre getting older now and its cold when youre lonely And Nathans growing up so quick hes gonna know that youre phony And Hailies getting so big now you should see her shes beautiful But youll never see her she wont even be at your funeral See what hurts me the most is you wont admit you was wrong Bitch do your song keep telling yourself that you was a mom But how dare you try to take what you didnt help me to get You selfish bitch I hope you fucking burn in hell for this shit Remember when Ronnie died and you said you wished it was me Well guess what I am dead dead to you as can be  Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet one more time I said Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet  Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet one more time I said Im sorry mama I never meant to hurt you I never meant to make you cry but tonight Im cleaning out my closet   
Motionless in White,2007,The Whorror,https://www.azlyrics.com/lyrics/motionlessinwhite/shenevermadeittotheemergencyroom.html,Rock\Alternatif,If I cut off my hand and gave it to you Would you hold it then Youre throwing up throwing up you cant breathe Shes going to lock me in a cold dark cellar room It wont be easy to escape  This love I sealed it with a kiss This love has long been over Youre so evil in your own little way Its so hard to believe you  She whispered in his ear Please darling dont be scared I want you to bleed with me A brilliant suicide From you is all I want And well fall into the sea  Its about time I expose you You and the piece of shit you call a fucking heart Theres just one thing wrong my love I wouldnt trust you with my life  And this kiss tastes like a hand grenade The pin is pulled out and thrown away  My heart is a time bomb Only seconds to go Selfdestructing as my chest explodes  My heart is a time bomb Only seconds to go Self destructing as my chest explodes My heart is a time bomb And I thought that you should know Youre killing me quickly but it feels so slow  The sound of you screaming is like music to my ears   
Bring Me The Horizon,2013,Sempiternal,https://www.azlyrics.com/lyrics/bringmethehorizon/deathbeds.html,metal,Eyes like a car crash I know I shouldnt look but I cant turn away Body like a whiplash Salt my wounds but I cant heal the way I feel about you  I watch you like a hawk I watch you like Im gonna tear you limb from limb Will the hunger ever stop Can we simply starve this sin  That little kiss you stole It held my heart and soul And like a deer in the headlights I meet my fate Dont try to fight the storm Youll tumble overboard Tides will bring me back to you  And on my deathbed all Ill see is you The life may leave my lungs But my heart will stay with you  That little kiss you stole It held my heart and soul And like a ghost in the silence I disappear Dont try to fight the storm Youll tumble overboard Tides will bring me back to you  The waves will pull us under Tides will bring me back to you The waves will pull us under Tides will bring me back to you The waves will pull us under Tides will bring me back to you Tides will bring me back to you  That little kiss you stole It held my heart and soul And like a ghost in the silence I disappear Dont try to fight the storm Youll tumble overboard Tides will bring me back to you  That little kiss you stole It held my heart and soul And like a deer in the headlights I meet my fate Dont try to fight the storm Youll tumble overboard Tides will bring me back to you   
Billie Eilish,2019,"When We All Fall Asleep, Where Do We Go?",https://www.azlyrics.com/lyrics/billieeilish/goodbye.html,pop,Please please Dont leave me be  Its not true Take me to the roof Told you not to worry What do you want from me Dont ask questions Wait a minute Dont you know Im no good for you Baby I dont feel so good And all the good girls go to Hell Bite my tongue bide my time What is it about them Im the bad guy   
Justin Bieber,2011,Never Say Never - The Remixes,https://www.azlyrics.com/lyrics/justinbieber/thatshouldbemeremix.html,pop,Everybodys laughing in my mind Rumors spreading about this other guy Do you do what you did what you did with me Does he love you the way I can Did you forget all the plans that you made with me Cause baby I didnt  That should be me holding your hand That should be me making you laugh That should be me this is so sad That should be me That should be me That should be me feeling your kiss That should be me buying you gifts This is so wrong I cant go on Till you believe That that should be me That should be me No  You said you needed a little time from my mistakes Its funny how you used that time to have me replaced Did you think that I wouldnt see you out at the movies What you doin to me Youre taking him where we used to go Now if youre trying to break my heart Its working cause you know  That should be me holding your hand That should be me making you laugh That should be me this is so sad That should be me That should be me That should be me feeling your kiss That should be me buying you gifts This is so wrong I cant go on Till you believe That should be me  I need to know should I fight for love Or disarm Its getting harder to shield This pain is my heart Ooh Ooh  That should be me holding your hand That should be me making you laugh That should be me this is so sad That should be me That should be me That should be me feeling your kiss That should be me buying you gifts This is so wrong I cant go on Till you believe That that should be me  Holding your hand That should be me The one making you laugh oh baby oh That should be me That should be me Giving you flowers That should be me Talking for hours That should be me that should be me That should be me That should be me Never shouldve let you go I never shouldve let you go That should be me I never shoulda let you go That should be me   
Motionless in White,2019,Disguise,https://www.azlyrics.com/lyrics/motionlessinwhite/anotherlife.html,Rock\Alternatif,If I cant let you go will darkness divide For the fiction of love is the truth of our lies We were playing for keeps but we both knew the cost Now the only way outs in your heartshaped box  But I hate that it seemed you were never enough We were broken and bleeding but never gave up And I hate that I made you the enemy And I hate that your heart was the casualty Now I hate that I need you  As we rest here alone like notes on a page The finest to compose could not play our pain With a candle through time I can still see your ghost But I cant close my eyes for it For it is there where you haunt me most Where you haunt me most  I hate that it seemed you were never enough We were broken and bleeding but never gave up And I hope that I sing through your memory As we echo through time in the melody Now I hate that I need you  And I hear you now when you said quotit hurt But it had to fall fall apart to workquot As I see you now in whats left of me Is it too late to plead insanity  Cause I hate that It seemed you were never enough You were broken and bleeding in the name of love And I hope that we meet in another life I hope that we meet in another life I dont hate that I need you I dont hate that I need you I dont hate that I need you   
Mac Miller,2011,Best Day Ever,https://www.azlyrics.com/lyrics/macmiller/bestdayever.html,rap,I never take a day off work around the clock My engineer gettin paid off Rock like Aesop light the weed and take off So high I cannot see Adolf  Now I got these rappers all breaking up a sweat Cause every time I get up on the mic I come correct And I learned it from the best always dressed in something fresh Lookin for a little dime big butt and nice chest  Yes they heard I used to rock Guess But now Im rocking clothes that aint in the stores yet Travel back in time Im in a vortex Tryna make it work out think I need more reps  Used to take the bus now the boy board jets Cause KIDS got me buzzing like a fucking hornet They say I got next tell em that I got now Its all Disney boy my family proud  Make em say quotowquot make em say quotohquot The hoes that tell me quotyesquot the same ones that tell you quotnoquot Whoa I aint just an Average Joe Way above the average flow boy my life is Most Dope  No matter where life takes me find me with a smile Pursuit to be happy only laughing like a child I never thought life would be this sweet It got me cheesing from cheek to cheek  And I aint gonna wait for nothing cause that just aint my style Life couldnt get better this gon be the best day ever  If it aint about the dream then it aint about me Gone a couple full weeks without a good nights sleep Imagination making musical creation The journey that Im facing plus the paper that Im chasing  Got me crazy half insane and with the lames I see you hatin But theres nothing that youre changing thumbs up Im maintaining No complaining when its raining Ill be in another zone Move out my mothers home to a world I call my own  I aint gonna play around no more Find the difference from the ground and the floor If we gotta fight Ill be down for the war Thumbs up homie Ill be sure  No matter where life takes me find me with a smile Pursuit to be happy only laughing like a child I never thought life would be this sweet It got me cheesing from cheek to cheek  And I aint gonna wait for nothing cause that just aint my style Life couldnt get better this gon be the best day ever   
Motionless in White,2017,Graveyard Shift,https://www.azlyrics.com/lyrics/motionlessinwhite/untouchable.html,Rock\Alternatif,They try to bend they try to break me by design But I am the nightmare that will haunt you in the light If its war that you want then Im ready to play And the worlds gonna know my name Know my name Know my name Know my  Through everywhere that I go Every failure Ive owned Every crack in my bones Im untouchable Like a sleeping grenade Built to blow you away Pull the pin I explode Im untouchable  Im untouchable Im untouchable Im untouchable  Born of the ground I dug myself out from the dirt With every scar I will avow to shake the Earth Unless its blood that you want get the fuck out my way Cause the worlds gonna scream my name Scream my name Scream my name Scream my  Through everywhere that I go Every failure Ive owned Every crack in my bones Im untouchable Like a sleeping grenade Built to blow you away Pull the pin I explode Im untouchable  Untouchable I will never be silenced Untouchable Untouchable I will eclipse the pain Untouchable  You cant let it go The price that we pay But I own the grave from which I came You reap what you sow We dont bleed the same Cause I own the rights to my own fate And Ill sleep like a king on my deathbed  Through everywhere that I go Every failure Ive owned Every crack in my bones Im untouchable Like a sleeping grenade Built to blow you away Pull the pin I explode Im untouchable  Every mile from home Every failure Ive owned Every crack in my bones Im untouchable Like a sleeping grenade Built to blow you away Pull the pin I explode Im untouchable  Im untouchable Im untouchable Im untouchable Im untouchable   
Eminem,1996,Infinite,https://www.azlyrics.com/lyrics/eminem/backstabber.html,rap,iPolice voicei Attention all units attention all units We have an All Points Bulletin out on a man with green hair I repeat we have an APB on a man with green hair Hes armed with a knife I repeat hes armed with a knife Proceed with caution watch your back fellas He could be coming at your girlfriend next  iVerse 1i Theres a joker on the loose from the psychiatric ward His face is up on the bulletin board with a reward Hell stab you with a sword dont be fooled by his charm Hes probably armed with intent to do bodily harm Ring the alarm look for a man with green hair Check at your girls house he was last seen there Hes has a mean stare but usually cracks jokes Good luck on your mission and guard your backs folks  iChorusi I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good  iVerse 2i We got the walkietalkies to keep us all informed Suited up head to toe in detective uniforms Our unit storms in we split the ghetto in sectors Locking down every block and put up metal detectors Protectors and be sure that you stand close Watch each others backs and guard your command post And most of all be advised that hes wise He could be disguised as one of your very own guys  iChorusi I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good  iVerse 3i Im on a solo mission to find him personally To settle the score and beat then him mercifully For what he first did to me Its sure to be the last Following footprints with a magnifying glass To drag his lying ass back to his padded cell Im mad as hell on the trail of the tattle tail I heard a yell the voice sounded familiar quotGive me your girlfriend or Im gonna kill yaquot  iChorusi I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good  iVerse 4i I followed the voice that led down a flight of steps Sneezing at dust and swinging at the spiderwebs Inside the depths of his basement I taste lint in my mouth then the lights in the place went I saw my life flash in front of my eyes I felt a butcher knife slash at one of my thighs None of my guys knew where Im at I was doomed Then I remembered the flashlight in my costume  iChorusi I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good  iVerse 5i Dealing with backstabbers there was one thing I learned Theyre only powerful when you got your back turned I yearned for the day that we finally met again So I can give him a taste of his own medicine He shed his skin then he promised to come clean I took his butcher knife and jabbed it into his spleen Cut him at the seam then dragged the fella home Beating him over the head with the telephone  iPolice voicei Attention all cars attention all cars Unit 313 has apprehended the suspect Hes going back to the crazy home I repeat Hes going back to the crazy home how about that  iChorusi I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good I make you think youre a backstabber Why I oughtta Hit a bitch snake from the back I make you think youre a backstabber Why I oughtta Stay away from him he aint no good   
Bring Me The Horizon,2019,Music to listen to~dance to~blaze to~pray to~feed to~sleep to~talk to~grind to~trip to~breathe to~help to~hurt to~scroll to~roll to~love to~hate to~learn Too~plot to~play to~be to~feel to~breed to~sweat to~dream to~hide to~live to~die to~GO TO,https://www.azlyrics.com/lyrics/bringmethehorizon/stealsomething.html,metal,I wanna steal something Steal something I wanna Ayy ayy ayy I wanna steal something Steal something Please remember please remember I wanna steal something I wanna steal something Steal something I dont know what it is yet but I wanna steal something I wanna steal something Ayy ayy ayy Please remember it was mi Please remember it was mine Please remember it was mine real something Please remember it was mi Please remember it was mine  Two tokes Im six feet under We do what some of you cannot Dont squirm I can steal my thunder Too late theyve got my number too funny come on Two tokes Im six feet under We do what some of you cannot Dont squirm I can steal my thunder Too late theyve got my number too late theyve got my number Two tokes Im six feet under We do what some of you cannot Dont squirm I can steal my thunder Too late theyve got my number too funny come on Two tokes Im six feet under We do what some of you cannot Dont squirm I can steal my thunder Too late theyve got my number Dont squirm I can steal my thunder Too late theyve got my number too late theyve got my number  I wanna steal something Steal something I wanna Ayy ayy ayy I wanna steal something Steal something Please remember please remember I wanna steal something I wanna steal something Steal something I want a big TV I dont know what it is yet I want a loss of mind But I wanna steal something Ayy ayy ayy I wanna steal something yeah Steal something real something Please remember it was mi Please remember it was mine  Every night you dream at least ten dreams a night Do you remember the dreams If you do youre well on your way To having some fantastic times when you close your eyes Today Im gonna teach you about One of my favorite things in the world ever Dreams and dreaming I want you to ask yourself this question When you dream do you dream only in black and white Or do you dream in color Its interesting because everyone is different When I dream I always dream in color Some people only dream in black and white And are you yourself in the dream Or do you see or watch yourself in the dream Well do a little survey and find out From answers all around the world What happens when you dream This   
Mac Miller,2013,Delusional Thomas,https://www.azlyrics.com/lyrics/macmiller/drthomas.html,rap,To be honest Im a walking contradiction I balance family time with drug addiction To summarize when the sun dies evil comes alive Mother Mary twerk well watch her work those thunder thighs Falling from the sky sick of all these fucking lies Do without the morals man smiles such a dumb disguise Otherwise well worry about your murder at another time I need to get my dick wet distractions help me think best As a kid I was a big pest Annoying and burning ants deserved to get destroyed These aliens and droids were coming do some abducting These cunning extraterrestrials turned to maximum decimals Most impeccable live amongst the vegetables Asexual here to heal the Devils wounds Speaking so delicate stench is that of a desolate place Rid of these testaments lose your life to the scent of it End of it jumping off the tower of Babylon Cremate my body dump my ashes on the gravel Theres poison in my satchel a bit of that razzledazzle My journey is to the castle to battle with all the cattle From the saddle of my horse tied to the tabernacle Ripping out Adams apple and creation as we know it Not a poet Im a motherfucking psychopath Who takes ricin baths and wants to chop his wife in half Woah I maybe hit her with a Tyson jab Im infested with the lice and crabs Party with the kikes and fags Till I collapse until a pile of ash Just an angel with a violent past You or me who Im gonna kill first Fuck the clubs see these drugs thats the real thirst I hope these pills work hot as Demonstealer And watch the sinners turn to killers Okay my hearse is made of gold the spirits take control I paved the road with endangered souls Im tormented my skys floorscented Im pouring belief ignore credit I killed a dentist cause he said he was a doctor Fucking dentist aint a doctor   
Eminem,2009,Relapse,https://www.azlyrics.com/lyrics/eminem/mydarling.html,rap,Look if I were to rap About the crap Thats out Thats the route Youd probably want me to take Cause youre just dyin to know what I think And my take on some other rappers  If I was to say something about Paul Wall Youd probably crap in your pants Cause Im white and hes white So hes like my competition I mean right  Nope Paul Wall is dope And sos Bubba so But I dont compete with nobody I just go hard do the ropeadope Ali Shuffle And dance around my opponents do donuts Sometimes I play possum Like Im asleep its awesome Im like a sleeping giant And when I awake Im like Dre I just jump from outta nowhere and bite prey And sink my teeth in em and fill em full of poison And make a noise like a snake before I kill em And let em know that I just dont feel em And smack em with the backward E the Eminem emblem  I was taught if youre gonna murder somebody you should face em Tell em why Look them dead in the eye Then waste em And the dark shall emerge from the fiery depths of hell And swallow the shell of the hollow who dwell In the shadows of all who are willing to sell Their souls for this rap game and it goes 1 2 3 check check 1 2 3 check check 1 2 3 That aint the hook now follow me  Theres nothing else for me to say My public adores me Everybody bores me Theyre just so corny So at night before I sleep I look in the mirror The mirror grows lips and it whispers quotCome nearerquot  My darling I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body  I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body  quotShady I know youre in there somewhere Come here Talk to me sit Here pull up a chair Why dont you cut your hair Dye it back come on try itquot No I told you leave me the fuck alone will you quotBut Im here to rebuild youquot But I already killed you quotBut Shady we were meant for each other Think about your motherquot Yeah so what of her quotWell think about what she did to you and your little brother All them foster homesquot Fuck you motherfucker I had you beat quotNo I was playin possum Remember I let you watch your little girls blossom I gave you enough time Your souls mine Im taking it backquot You fucking bitch why quotBecause I love you Look a little closer Isnt that us on that posterquot  My darling I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body  I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body  quotShady listenquot Shady quotYou hear that Theyre screaming for you I can bring your career backquot But I dont want it back quotYes you doquot No I dont quotYes you do youre gonna regret it laterquot No I wont quotImma get Dre on the phone Ill just call the doctorquot Go ahead I already talked to Dre yesterday quotWell I got him on the phone right nowquot Slim Youre lying quotYo Slimquot How why now What up Dre quotCheck this out Slim I gotta talk to ya I dont know it just seems like ever since you got off your Drugs you became a lot softerquot But Dre all Shady is is a bottle of hair bleach and vodka quotWell just think about it Slim I dont care Just hit me back and let me know whats upquot Fuck this mirror quotIm not in the mirror Im inside you Let me guide youquot Fuck you die you son of a bitch quotPut the gun downquot Bye bye OK Im still alive quotSo am I too You cant kill a spirit even if you tried to You sold your soul to me Need I remind you You remember that night you prayed to God Youd give anything to get a record deal Well Dre signed you This is what you wanted your whole life Marshall right ooh Look at this house look at these cars theyre so nice wooo Oh but you didnt know fame has a price too That youre just now seeing the downside to Lose your best friend from highschool your wife too Aint even sure if your kids like you Come off tour cant even sleep at night without NyQuil Become a Valium addict start a rehab cycle But together we can break the cycle Marshallquot What quotNo ones gonna love you like I doquot  My darling I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body  I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body  I said I dont ever want you to leave me my darling You and me were meant to be together my darling And if I cannot have you no one can youre my darling Cause I possess your soul your mind your heart and your body   
Slipknot,2004,Vol 3: (The Subliminal Verses),https://www.azlyrics.com/lyrics/slipknot/vermilionpt2.html,metal,She seemed dressed in all of me Stretched across my shame All the torment and the pain Leaked through and covered me  Id do anything to have her to myself Just to have her for myself Now I dont know what to do I dont know what to do when she makes me sad  She is everything to me The unrequited dream A song that no one sings The unattainable  Shes a myth that I have to believe in All I need to make it real is one more reason I dont know what to do I dont know what to do when she makes me sad  But I wont let this build up inside of me I wont let this build up inside of me i3xi  A catch in my throat choke Torn into pieces I wontâNo I dont wanna be this  But I wont let this build up inside of me I wont let this build up inside of me i3xi  i2xi She isnt real I cant make her real   
