Artiste,Annee,Album,Url,Style,test
Mac Miller,2014,Faces,https://www.azlyrics.com/lyrics/macmiller/wedding.html,rap,Okay you work a God damn lousy job you know You come home at night youre tired What are you going to do Go to a movie Turn on your radio Hell no youre going to get a bottle of whiskey and drink it And go down to a bar and maybe get in a fist fight And meet some bitch somethings going on Then youll go to work the next day and do your simple little things right  Yeah Yeah yeah My bitch can tell that Im addicted to pussy she looking past it The smile that she faking is tragic hate looking at it That magic I tried to grasp it shes had it with the dramatics Fantasizing love so classic tragic to what she got up in her attic Can we mind fuck Do I lie when I look inside her eyes Hush dont say a word I know I make you hurt sorry is my favorite word I dont deserve your trust but can we make it work I hate to end the story can we wait until the morning to decide on it Spend this time pretending it was that first summer It was pure lovers She was used to being hurt I took that curse from her Sometimes I wonder what its all for You wish that I would call more Youre sick of seeing condoms in my sock drawer Loves turns to war so quickly I envisioned us  married and 50 Couple of kids that we drop off at little league Im addicted to you You only want the best I need to listen to you Im fucking other girls wishing its you Fuck the bullshit we in love Im a mess but can you clean me up  Girl Im the worst Yea I know that Im the worst Yea but youre something I cant lose Just let me tell you the truth thatll be the first Girl Im the worst Yea I know that Im the worst Dont know what I gotta do just love you so much that it hurts  And I see you falling victim to the thirst All the sins you committed you could probably use a couple minutes in church But for what its worth I think youre perfect Theres an angel hiding underneath your surface Youre the woman of my dreams Im looking at her sleep The pussy right infront of me I shouldnt be so weak What did I do to deserve a love like this You see her shining Thats my sunlight bitch Im sick of fighting that smile is so inviting I see you every time Im writing Im losing to all my vices they kicking my ass I hold on to this feeling I wish it would last Dont wanna lose you for some evil I did in the past You knew I fucked that bitch and you didnt react Girl its me and you how simple is that Gave me all your love and now Im giving it back But I know that  Girl you the worst Yea you know that you the worst But Im something you cant lose If you just told me the truth thatd be a first but Girl you the worst Yea you know that you the worst Every time you say you sorry everything you do just feel like its rehearsed   
Eminem,2002,The Eminem Show,https://www.azlyrics.com/lyrics/eminem/business.html,rap,iEminem amp Dr Drei Marshall Sounds like an SOS Holy wack unlyrical lyrics Andre youre fucking right To the Rapmobile â lets go Marshall Marshall Bitches and gentlemen Its showtime Hurry hurry step right up Introducing the star of our show His name is Marshall You wouldnt want to be Anywhere else in the world right now So without further ado I bring to you Marshall  iEminemi You bout to witness hiphop in its most purest Most rawest form flow almost flawless Most hardest most honest known artist Chip off the old block but old Doc is back Looks like Batman brought his own Robin Oh God Saddams got his own Laden With his own private plane his own pilot Set to blow college dorm rooms doors off the hinges Oranges peach pears plums syringes Vrinn vrinn Yeah here I come Im inches Away from you dear fear none Hiphop is in a state of 911 so  Lets get down to business I dont got no time to play around what is this Must be a circus in town lets shut the shit down On these clowns can I get a witness Hell yeah Lets get down to business I dont got no time to play around what is this Must be a circus in town lets shut the shit down On these clowns can I get a witness Hell yeah  Quick gotta move fast gotta perform miracles Gee willikers Dre quotHoly bat syllablesquot Look at all the bullshit that goes on In Gotham when Im gone Time to get rid of these rap criminals So skip to your lou while I do what I do best You aint even impressed no more youre used to it Flows too wet nobody close to it Nobody says it but still everybody knows the shit The most hated on out of all those who say They get hated on in eighty songs and exaggerate it all so much They make it all up theres no such thing Like a female with good looks who cooks and cleans It just means so much more to so much more People when youre rappin and you know what for The show must go on so Id like to welcome yall To Marshall and Andres carnival cmon  Now lets get down to business I dont got no time to play around what is this Must be a circus in town lets shut the shit down On these clowns can I get a witness Hell yeah Lets get down to business I dont got no time to play around what is this Must be a circus in town lets shut the shit down On these clowns can I get a witness Hell yeah  Its just like old times the Dynamic Duo Two old friends why panic You already know Whos fully capable the two caped heroes Dial straight down the center eightzerozero You can even call collect the most feared duet Since me and Elton played career Russian Roulette And never even see me blink or get to bustin a sweat People steppin over people just to rush to the set Just to get to see an MC who breathes so freely Ease over these beats and be so breezy Jesus how can shit be so easy How can one Chandra be so Levy Turn on these beats MCs dont see me Believe me BET and MTV Are gonna grieve when we leave dog fo sheezy Cant leave rap alone the game needs me Til we grow beards get weird and disappear Into the mountains nothin but clowns down here But we aint fuckin around round here Yo Dre What up Can I get a quothell yeahquot Hell yeah  Now lets get down to business I dont got no time to play around what is this Must be a circus in town lets shut the shit down On these clowns can I get a witness Hell yeah Lets get down to business I dont got no time to play around what is this Must be a circus in town lets shut the shit down On these clowns can I get a witness Hell yeah  So there you have it folks Marshall has come to save the day Back with his friend Andre Here to remind you that bullshit does not pay Because Marshall and Andre are here to stay And never go away until our dying day Until were old and grey Marshall So until next time friends Same blonde hair same rap channel Good night everyone Thank you for coming Your host for the evening Marshall Oh Heh   
Mac Miller,2012,Macadelic,https://www.azlyrics.com/lyrics/macmiller/fightthefeeling.html,rap,iMac Miller  Verse 1i So watch âem do the macarena somewhere out in Pasadena Love the drug that everybody here just tryna get a taste of You a waste of the space that you take up Living this time around Iâm not kidding I had an intuition about these women in suspicion Got me looking at shit different How a man in my position can start slipping down these slopes Cuz its all just downhill from now As a kid I didnât learn that but now I might When you were young and you were just tryna live your life and have some fun In the world when you have yet to see how evil its become Its hard to have a dream when youâre deep inside of one And I know you hate them spirits so I keep âem in my lungs Iâm a Beatle to these young kids Sometimes I be feeling like a needle to these young kids You had the world you âbout to leave it to these young kids And we gonâ show you what the love is  iChorus  Iman Omarii Stay high go for what you know Let it in your mental And donât ever let it go it wonât stop You canât fight the feeling feeling You canât fight the feeling no it wonât stop You canât fight the feeling feeling You canât fight the feeling no  iMac Miller  Verse 2i And I keep a couple Most Dope homies by me So there aint too many times its me myself and Irene We stay smoking through the night Wake up do some Tai Chi Homie cant you see Iâm chilling please donât fuck up my chi Yeh my jacket Y3 recently been up on fashion Waste a bunch of money kinda stinks of satisfaction Fell asleep in Hollywood woke up in Manhattan Balling like Iâm Jordan but Iâm fresh as Mars blackmon A penny for your thoughts a dollar for your dreams A price on an idea we never can agree They tell you what you know but its better to believe So why you tryna act like what you never gonna be Still I tell âem Fuck what you know Iâm feeling comfortable Just continue living life cuz enough of âem donât You spend your days counting every single penny mane Start now cuz we coming for you anyways  iChorusi  iKendrick Lamar  Verse 3i Sometimes I wake up up in the morning make up Wrap this much make up off my bitch soon as she yawning Take up hours upon days just to find power shit to say But you wonât hear it even if your ears was pierced with Beats by Dre I mean The sun is slowly falling We all surely should die eventually So whats your calling Oh you left your phone behind Identity crisis breaks mirrors vices steer us through wickedness Jesus Christ is right near us and devil said you owe 10 Sold your soul I know sold your soul and get hopeless My focus stay ready opened or close in that float in the open Of oceans that coast the line on the margins I rhyme Or choking or soaking up game Iâm hoping you picked the second one Change the emotion of jealousy that your holding Youâre telling me that your golden but really cubic zirconian Let me see I break you down like a pound of fire whenever your tactics are mighty clever But even if youâre Mayweather you  iChorusi   
Mac Miller,2010,K.I.D.S.,https://www.azlyrics.com/lyrics/macmiller/trafficinthesky.html,rap,Recently it seem like every where we go The drinks stay cold where we coolin Being broke starts to get a little old My money had to get some fine tunin Tonight might be the night I make it So lets live it up and dont regret it at all All these faces different places People hit me up but Im forgettin to call Get away to California when the weathers gettin colder My honeys by the pool and umbrellas and mimosas Chillin at the beach house loungin on the sofa Try to where the cheuffer on my way to blow up Stoner roll up fishin champange sippin Five star chefs they cookin in the kitchen But makin only the good shit See the way Im livin they like oh my goodness  I tell em Im fine I aint got a damn thing on my mind And baby all we got is time Lets just watch the clouds go by  And the rain no need to panic Girl we can lay up on this hamic No need to pose here Everythings candid Livin in the moment Feelin so splendid Bottles on me you can put it on the debit Im just tryin to have fun tonight So everybody went chung tonight Girl we can fall in love tonight Cause trust me Im a fuck you right Got my louie shades on Aint a damn thing wrong Fillin up cups till the bottle all gone We just coolin coolin feel the breeze Decide to give you something you can sing off key like La lala lala lala lala la lala lala lala Ill be puffin that La lala lala lala lala la lala lala lala  I tell em Im fine I aint got a damn thing on my mind And baby all we got is time Lets just watch the clouds go by  Yeah haha Thats that smooth shit Jerm That pimp shit dude Oh yeah Thumbs up   
Eminem,2005,Curtain Call: The Hits,https://www.azlyrics.com/lyrics/eminem/shitonyou.html,rap,iEminem x4i Ill sit on you Da da da da da da  iEminemi Ill sit on you I will sit on you Ill sit on you Girl you know its true Ill sit on you Bitch or man Ill sit on you I will sit on you  iSwiftyi I remain fatter than gluttony Taping bombs to the back of record companies Blow them up if they aint want me The National Guard they scared to hunt me I love beef I got you hoes duckin me A drug thief bitch Ill take your marijuana These slugs with keep your ass away from my corner I drown niggas in hundred degree saunas You can act a fool if you wanna bitch Its this lyrical piranha Strapped with a grenade in the pool with your mama Attack her by the legs then I pull her to the bottom Twist nothin up like a condom Slap it if you fuckers got a problem When I see them you hoes ending up in a fuckin mausoleum Or hidden in the trunk of a black and gold BM Pull in the garage while you screamin Keep the motor on then Im leaving Ill Shit On You Ill shit on you  iChorus Eminemi I will bajs on you I dont care who you are Ill sit On You I dont give a fuck about you or your car Ill sit On You Fuck your house fuck your jewelry and fuck your watch Ill shit On You Fuck your wife fuck your kids fuck your family Ill sit On You  iBizarrei Im a alcoholic with the fucking toilet Pass the hot dogs Bizarre arent you Islamic Bitch shut your fucking mouth Im a keep eating till Richard Simmons comes to my house With a chain saw to cut me out My fuckin wife I havent had sex since I met her Im to busy fucking your 12 year old baby sitter And all women aint shit Only good for cooking cleaning And sucking dick and thats it I said it I was responsible for killing John Candy I got Jonbenet Ramsey in my Ninety Eight Camry I dont give a fuck who you are Ill shit on anybody Truly yours the idiotic Bizarre  iEminemi My adolescent years werent shit till what I do now I never grew up I was born grown and grew down The older I get the dumber the shit I get in The more ignorant the incident is I fit in Ignoring the shit how boring it gets When theres no one to hit I dont know when to quit throwing a fit I know Im a bit flaky but they make me Its they who raised me and say the can take me Its they who legs I brake and make achy Its they who mistake me and make me so angry Ill Shit On You Ill spit on you Start pissing and do the opposite on you You werent listening I said Ill cop a squat on you Start spilling my guts like chicken cordon blew and Straight shit like Notorious BIG did to that bitch On his skit on his last album Pull my pants down and  iChorusi  iKon Artisti Is Richard Pryor still alive If not Im sicker than he was prior to him dying what Born brainless this steel aint stainless Your bloodstains are all over this steel God dangit Bitch bring it these niggas that I hang with Will hang you up naked by your ankles dangling My need I stay strangling I dont need your help If you gon give me the pussy Ill unloosen my belt Ill Shit On You Ill punch your daddy not your moms kinda cock Your sister tends court your aunt supply her rocks Buck fifty cross your neck Floss your teck Ill beat you with it across your chest  iKunivai Its only right I jack your car keys and run Spent all of my advancements on weed and guns For fun when Im drunk Ill run a truck through the weed house Jump out and beat your peeps down worst than Steve Stout Put you in chokeholds I learned last week From the Police man who caught me stealing weed from his jeep Hey hey hey I see hoes biting yall dont wanna brawl Thats like DBo fightin Peablo Bryson Ill Shit On You So what you hollering and yelling about Ill reach in your mouth and pull your fucking skeleton out Niggas get hit with a two piece quotBling Blingquot With a poisonous sting Im such a violent thing  iChorusi  iEminemi Once I get on two hits of X My disk slips and disconnects Till I walk around this bitch with a twisted neck But still shit on the first bitch who disrespects Cmon Ill Shit On You Over reaction is my only reaction Which only sets off a chain reaction And puts five more zainiac than maniacs in action A rat pack in black jackets who pack ten Nine millimeters five criminals pulling heaters And spilling liters of blood like swimming pools Shiesty individuals shoot at bitches too iBullets sprayi A lot of people say misoginistic which is true I cant deny it matter of fact I stand by it So please stand by it before we start up a damn riot If you dont wanna get stampeded then stand quiet Boy girl dog woman man child Ill Shit On You  I will sit On You I dont care who you are   
Slipknot,2004,Vol 3: (The Subliminal Verses),https://www.azlyrics.com/lyrics/slipknot/vermilion.html,metal,She seems dressed In all the rings of past fatalities So fragile yet so devious She continues to see it  Climatic hands that press Her temples and my chest Enter the night that she came home Forever  Oh shes the only one that makes me sad  She is everything and more The solemn hypnotic My Dahlia bathed in possession She is home to me  I get nervous perverse When I see her its worse But the stress is astounding Its now or never shes coming home Forever  Oh shes the only one that makes me sad  Hard to say what caught my attention Fixed and crazy aphid attraction Carve my name in my face to recognize Such a pheromone cult to terrorize  I wont let this build up inside of me i4xi  Yeah  Im a slave and I am a master No restraints and unchecked collectors I exist through my need to selfoblige She is something in me that I despise  I wont let this build up inside of me i8xi  i4xi She isnt real I cant make her real   
Motionless in White,2012,Infamous,https://www.azlyrics.com/lyrics/motionlessinwhite/sinematic.html,Rock\Alternatif,The wall that I have built to keep you out is starting to rust Because everything around me just reminds me of us I am an addict for dramatics black hair and pale skin Yet Im still collecting bones but thats why closets are for skeletons  Undress your body hold it over my head Because you know that if you knock Then I will always let you in Ive been numb for so long that I forgot how to feel So I dont care if it will break my heart Just fuck me til we disappear  You said youd never hurt me Now this is all that we have left You were supposed to save me From myself  The wall that I have built to keep you out has crumbled to dust And I hope that everything you see reminds you of us Ive been gone for so long that I forgot what is real So I dont care if I will miss you please just fuck me til we disappear  You never said youd hurt me Now this is all that we have left You were supposed to save me From myself  You said youd never love me But look how hard someone can fall I was supposed to save you From yourself  Now the sky is on fire and we lie wide awake There is no other way than to make this mistake We cant control who we hurt so we fuck the pain away So put all of your pride all your guilt into me And suck the breath from my lungs and Ill swallow your hate We cant control how we hurt so we fuck the pain away   
Falling In Reverse,2011,The Drug In Me Is You,https://www.azlyrics.com/lyrics/fallinginreverse/goodgirlsbadguys.html,metal,So why do good girls like bad guys I had this question for a real long time Ive been a bad boy and its plain to see So why do good girls fall in love with me  Whoa oooh ohhh Whoa oooh ohhh Whoa oooh ohhh Whoa oooh ohhh  Youve got pep in your step You live your life with no regret How you look when you are wet Is something I cannot forget I just wanna kiss your lips The ones between your hips If I cashed in all my chips on you Then baby Id be rich  So come on Sexy please text me Im ready for you So come on Waiting Im begging So please get here soon  So why do good girls like bad guys I had this question for a real long time Ive been a bad boy and its plain to see So why do good girls fall in love with me  Whoa oooh ohhh Whoa oooh ohhh Whoa oooh ohhh Whoa oooh ohhh  Ooh la la what lovely curves Baby I get off by getting you off first Sorry girl if this is quick So please just take it in the ass and suck my dick  So come on Sexy please text me Im ready for you So come on Waiting Im begging So please get here soon  So why do good girls like bad guys I had this question for a real long time Ive been a bad boy and its plain to see So why do good girls fall in love with me  Whoa oooh ohhh Whoa oooh ohhh Whoa oooh ohhh Whoa oooh ohhh  Guitar  So why do good girls like bad guys I had this question for a real long time Ive been a bad boy and its plain to see So why do good girls fall in love with me  So why do good girls like bad guys I had this question for a real long time Ive been a bad boy and its plain to see So why do good girls fall in love with me  So why do good girls like bad guys I wanna know I need to know So why do good girls like bad guys So come on I gotta know I need to know So come on I gotta know So come on tell me  Bitch you gave me the fucking clap   
Justin Bieber,2011,Never Say Never - The Remixes,https://www.azlyrics.com/lyrics/justinbieber/somebodytoloveremix.html,pop,For you Id write a symphony Id tell the violin Its time to sink or swim Watch them play for ya For you Id be whoa oh Running a thousand miles Just to get to where you are  Step to the beat of my heart I dont need a whole lot But for you I admit I Id rather give you the world Or we can share mine I know I wont be the first one giving you all this attention Baby listen I just need somebody to love I dont need too much just somebody to love Somebody to love I dont need nothing else I promise girl I swear I just need somebody to love I need somebody I need somebody I need somebody I need somebody  iUsheri Every day I bring the sun around I sweep away the clouds Smile for me I would take Every second every single time Spend it like my last dime  Step to the beat of my heart I dont need a whole lot But for you I admit I Id rather give you the world Or we can share mine I know I wont be the first one Givin you all this attention Baby listen I just need somebody to love I dont need too much just somebody to love Somebody to love I dont need nothing else I promise girl I swear I just need somebody to love I need somebody I need somebody I need somebody I need somebody Somebody to love I need somebody I need somebody I need somebody I need somebody I just need somebody to love  iJustin Bieberi And you can have it all Anything you want I can bring give you the finer things yeah iUsheri But what I really want I cant find cause Money cant find me Somebody to love oh oh Find me somebody to love whoah ohh  I need somebody to love I dont need too much just somebody to love Somebody to love I dont need nothing else I promise girl I swear I just need somebody to love I need somebody I need somebody I need somebody I need somebody Somebody to love I need somebody I need somebody I need somebody I need somebody I just need somebody to love  I need somebody I need somebody I need somebody I need somebody I need somebody to love To love to love Is she out there ix3i I just need somebody to love   
Billie Eilish,2019,"When We All Fall Asleep, Where Do We Go?",https://www.azlyrics.com/lyrics/billieeilish/iwishyouweregay.html,pop,Baby I dont feel so good Six words you never understood Ill never let you go Five words youll never say I laugh along like nothings wrong Four days has never felt so long If threes a crowd and two was us One slipped away  I just wanna make you feel okay But all you do is look the other way I cant tell you how much I wish I didnt wanna stay I just kinda wish you were gay  Is there a reason were not through Is there a twelve step just for you Our conversations all in blue Eleven quotheysquot hey hey hey hey Ten fingers tearing out my hair Nine times you never made it there I ateeight alone at seven you were six minutes away  How am I supposed to make you feel okay When all you do is walk the other way I cant tell you how much I wish I didnt wanna stay I just kinda wish you were gay  To spare my pride To give your lack of interest an explanation Dont say Im not your type Just say that Im not your preferred sexual orientation Im so selfish But you make me feel helpless yeah And I cant stand another day Stand another day  I just wanna make you feel okay But all you do is look the other way I cant tell you how much I wish I didnt wanna stay I just kinda wish you were gay I just kinda wish you were gay I just kinda wish you were gay   
Mac Miller,2009,The Jukebox: Prelude To Class Clown,https://www.azlyrics.com/lyrics/macmiller/getitonthefloor.html,rap,Yall aint doin jack shit just a buncha has beens What the fuck happened why you stop rappin Huh Im the future tryna ball like a hoopa Attack a beat like a cougar rouga ii Who da dude that wanna come and talk shit Im so fly high up in my cock pit The tapes comin boy wait until I drop it Its some hot shit I know you gon cop it Its like tha carter 3 mixed with da chronic classic Plus some big l and nas hits I tell em watch this start spittin out rockets Light a beat up like some fiber optics Pause you aint seen this yet kid Ressurectin this dmx diff On tracks I be doin them bmx flips Sex chicks and move on up to the next bitch Big like texas dont mess with tha freshest Yeah I spin electric my set is the best In the PA country continent the world Cryin lil bitches I aint startin with u girls Its Mac its Mac Its Mac jump back Dumb raps and my lungs is black Uhh yeah its mac say it again Chest collapse when you takin it in Im playin to win spittin it right We just a couple a kids livin the life And Im stayin sharp like the end of a knife And ya girl come to me cause u aint hittin it right  Haha ay yo thats how it go down dont even need a hook for this shit know what Im sayin Im just keep on spittin let this camera keep rollin and shit  Lesson if you wanna play with da kid See dont come bull shittin sayin you spit Say you up and comin but just buggin I dont rap for the stacks I rap cause I rap And mac be the cat with the haze and the dro Games for the doe Im the next up to blow Stretchin the flows Im that all white Yeahh And spark mics like a shark bite You as bright bout as bright as a car light Hahaa And you aint tight you just all right Im as nice as a calm night Chillin with some broads bout as raw as a bar fight Cannon on me any more the base bumpin through tha floor Make veterans feel like they aint did it before Im a black belt bitch get ya ass kicked My weed bomb you could smell it through the plastic Take a whiff please all ya senses In this rap shit they call me Gods apprentice cause They say the kid got the hardest sentence Feelin like a pitch from Roger Clemens  Thats how it go down You know how it is all day Mac miller easy mac the juke box Play any beat muhh fucker Im a murder it Career criminal Serial killer   
Post Malone,2019,Hollywood's Bleeding,https://www.azlyrics.com/lyrics/postmalone/takewhatyouwant.html,rap,I feel you crumble in my arms down to your heart of stone You bled me dry just like the tears you never show Why dont you take what you want from me Take what you need from me Take what you want and go Why dont you take what you want from me Take what you need from me Take what you want and go  I never needed anything from you And all I ever asked was for the truth You showed your tongue and it was forked in two Your venom was lethal I almost believed you Yeah you preyed on my every mistake Waited on me to break Held me under hoping I would drown Like a plague I was wasting away tryna find my way out Find my way out  And if finally came the day I start giving my heart away For heavens sakes my bones will break But youll never own my soul no  I feel you crumble in my arms down to your heart of stone You bled me dry just like the tears you never show Why dont you take what you want from me Take what you need from me Take what you want and go Why dont you take what you want from me Take what you need from me Take what you want and go  I took them stones you threw made chains for the crew Ice I brought up ten hoes this coupe only made for two Yessir They all ran through it it aint nothing left to do I need some more reasons to live out this evening Straight up I been sipping forever and just taking whatever Hoping thinking whenever youll be back around Lets go our ways whichever You say how is however long Cause you know Ill never be alone  Love Shorty gone back Need it on sight Crack it all back Give her that pipe All of my gang Shorty went bad  I feel you crumble in my arms down to your heart of stone You bled me dry just like the tears you never show Why dont you take what you want from me Take what you need from me Take what you want and go Why dont you take what you want from me Take what you need from me Take what you want and go  Take it all away  Why dont you Take what you want take what you need Take what you need from me Take what you want take what you need Why dont you Whatever you need   
Eminem,2013,The Marshall Mathers LP 2,https://www.azlyrics.com/lyrics/eminem/brainless.html,rap,Eminem Has a full line of chainsaws Eminem Eminem Eminem Eminem Eminem Eminem Marshall Mathers Eminem the rapper Eminem Who can say for sure Perhaps a frontal lobotomy would be the answer If science could operate on this distorted brain and put it to good use Society would reap a great benefit  I walk around like a space cadet place your bets Whos likely to become a serial killer case of Tourettes Fuck fuck fuck cant take the stress I make a mess as the day progresses angry and take it out on the neighbors hedges Like this is how Ill cut your face up bitches with these hedge trimmin scissors with razor edges Imaginations dangerous its The only way to escape this mess and make the best of this situation I guess Cause I feel like a little bitch this predicaments Despicable Im sick of just getting pushed its ridiculous I look like a freakin wuss a pussy this kid just took My stick of licorice and threw my sticker books in a picker bush I wanna kick his tush but I was six and shook This fucker was twelve and was six foot with a vicious hook He hit me I fell I got back up all I did was book now theres using your head Mama always said  If you had a brain youd be dangerous a brain youd be dangerous Imma prove you wrong Mama Imma grow one day to be famous and Imma be a pain in the anus Imma be the bomb Imma use my head as a weapon find a way to escape this insaneness Mama always said quotSon if you had a brain youd be dangerous guess it pays to be brainlessquot  Fast forward some years later a teenager this is fun sweet I just got jumped twice in one week its complete Its usually once a month this is some feat Ive accomplished they stomped me into the mud gee for what reason You stumped me But how do you get the shit beat outta you beat down and be upbeat when you dont have nothing No valid shot at life chance to make it or succeed Cause youre doomed from the start its like you grew up on Jump Street from jump street But if I could just get my head out my ass I could accomplish any task Practicin trash talkin In a trance locked in my room yeah but I got some plans mama These damn rhymes are fallin outta my pants pocket I cant stop it And Im startin to blend in more In school this shit helps for sure Im gettin more selfassured than Ive ever been before Plus no one picks on me anymore I done put a stop to that threw my first punch end of story Still in my skulls a vacant empty void been usin it more as a bin for storage Take some inventory In this gourde theres a Ford engine door hinge syringe an orange an extension cord and a ninja sword Not to mention four linchpins an astringent stored Ironin board a bench a wrench a ore wench an attention whore Everything but a brain but domes off the fuckin chain like an independent store Somethings wrong with my head Just think if I had a brain in it thank God that I dont cause Id probably be Dahmer cause mama always said  If you had a brain youd be dangerous a brain youd be dangerous Imma prove you wrong Mama Imma grow one day to be famous and Imma be a pain in the anus Imma be the bomb Imma use my head as a weapon find a way to escape this insaneness Mama always said quotSon if you had a brain youd be dangerous guess it pays to be brainlessquot  Now my mom goes wahmwahmwahm Cause Im not that smart but Im not dumb I was on the bottom of the pile gettin stomped But somehow I came out on top Ohohoooh  I told you one day I said theyd have that red carpet rolled out yo Im nice yall fuck it Im out cold Now everywhere I go they scream out go Im bout to clean house yo Im Lysol now Im just household Out sold the sellouts freak the hell out Middle America hear em yell out in terror they were so scared and those kids Just about belted out whatever spouted or fell out my smart aleck mouth it was so weird Inappropriate So be it I dont see it Maybe one day when the smoke clears it wont be as Motherfuckin difficult yeah til then hopefully ya Little homos get over your fears and phobias Its OK to be scaredstraight they said I provoked queers Til emotions evoke tears my whole careers A stroke of sheer genius smoke and mirrors tactical practical jokes yeah You motherfuckin quotinsert insult herequot Who the fuck woulda thunk that one little ole emceed Be able to take the whole culture and reupholstery it And boy they did flock cant believe this little hick locked This hiphop shit in his hip pocket and still the shit got That whitetrash traffic in gridlock shit hoppin like six blocks From a Kid Rock Insane Clown Posse concert in mid October And God forbid I see the Wizard and get a brain in my titanium cranium yall cause Ill turn into the Unabomber mama always said  If you had a brain youd be dangerous a brain youd be dangerous Imma prove you wrong Mama Imma grow one day to be famous and Imma be a pain in the anus Imma be the bomb Imma use my head as a weapon find a way to escape this insaneness Mama always said quotSon if you had a brain youd be dangerous guess it pays to be brainlessquot  Insaneness aint even a word you stupid fuck Neither is aint   
Mac Miller,2018,Swimming,https://www.azlyrics.com/lyrics/macmiller/conversationpt1.html,rap,We aint on the same shit no way You aint from my planet we dont speak the same language This is indication aint it Im feeling good and the hated Shit I dont recognize these faces Yeah where you from who you came with Started in the basement Made a way above to top now Im in the spaceship In a spaceship shit is spacious  Swear your life is basic All you do is sit around in the house you getting faded That aint entertainment yeah You missin every single shot that you aint takin Hey kid you can use a little bit of your imagination It can do you right and prove a life you busy wastin Said its your money if you make it  Otherwise its just a conversation Okay why you always hatin Lacin up my sneakers I be running out of patience Yeah it aint your money till you make it Otherwise its just a conversation  We aint on the same shit no way You aint from my planet we dont speak the same language This is indication aint it Im feeling good and the hated Shit I dont recognize these faces Yeah where you from who you came with Started in the basement Made a way above the top now Im in the spaceship In the spaceship shit is spacious  Everybody famous everybody wild everybody dangerous Gettin couple dollars now they actin strange Now they wanna give a couple statements When you really about it you dont say shit Pocket full of aces Take off from my city yeah thats really home invasions All my homies with me gettin busy on vacations They aint on my wave but they wavy Stop boy you runnin thru your savings  Yeah I just feel amazing My head up in the clouds but my feet be on the pavement yeah It aint your money till you make it Otherwise its just a conversation  We aint on the same shit no way You aint from my planet we dont speak the same language This is indication aint it Im feeling good and the hated Shit I dont recognize these faces Yeah where you from who you came with Started in the basement Made a way above the top now Im in the spaceship In the spaceship shit is spacious   
Slipknot,1999,Slipknot,https://www.azlyrics.com/lyrics/slipknot/tatteredandtorn.html,metal,Kill Me  Tattered and torn Something aches Tattered and torn Bad things slither Tattered and torn My floors are burning down Tattered and torn And I cant find a window  Tattered and torn This is medieval Tattered and torn This is cerebral Tattered and torn Suffocated Tattered and torn Melodramatic  Tattered and torn Driven to the verge of Tattered and torn I make you my enemy Tattered and torn The nerves you sever Tattered and torn Can serve you better  Tattered and torn In the blink of an eye Tattered and torn In the space of a second Tattered and torn Open my wrists Tattered and torn Give me my lessons  Tearing myself apart From the things that make me hurt   
Bring Me The Horizon,2015,That's The Spirit,https://www.azlyrics.com/lyrics/bringmethehorizon/drown.html,metal,What doesnt kill you makes you wish you were dead Got a hole in my soul growing deeper and deeper And I cant take one more moment of this silence The loneliness is haunting me And the weight of the worlds getting harder to hold up  It comes in waves I close my eyes Hold my breath and let it bury me Im not okay and its not alright Wont you drag the lake and bring me home again  Who will fix me now Dive in when Im down Save me from myself dont let me drown Who will make me fight Drag me out alive Save me from myself dont let me drown  What doesnt destroy you leaves you broken instead Got a hole in my soul growing deeper and deeper And I cant take one more moment of this silence The loneliness is haunting me And the weight of the worlds getting harder to hold up  It comes in waves I close my eyes Hold my breath and let it bury me Im not okay and its not alright Wont you drag the lake and bring me home again  Who will fix me now Dive in when Im down Save me from myself dont let me drown Who will make me fight Drag me out alive Save me from myself dont let me drown  Cause you know that I cant do this on my own Woah oh oh oh Cause you know that I cant do this on my own Woah oh oh oh Cause you know that I cant do this on my own Woah oh oh oh Cause you know that I cant do this on my own  Who will fix me now Who will fix me now Who will fix me now Dive in when Im down Save me from myself dont let me drown   
